iteration NAG_constant_time NAG_constant_objective NAG_constant_hpwl NAG_constant_euclidean_norm NAG_scaled-by-sqrt_time NAG_scaled-by-sqrt_objective NAG_scaled-by-sqrt_hpwl NAG_scaled-by-sqrt_euclidean_norm NAG_observed-lipschitz_time NAG_observed-lipschitz_objective NAG_observed-lipschitz_hpwl NAG_observed-lipschitz_euclidean_norm NAG_min-observed-lipschitz_time NAG_min-observed-lipschitz_objective NAG_min-observed-lipschitz_hpwl NAG_min-observed-lipschitz_euclidean_norm NAG_barzilai-borwein_time NAG_barzilai-borwein_objective NAG_barzilai-borwein_hpwl NAG_barzilai-borwein_euclidean_norm NAG_backtracking-line-search_time NAG_backtracking-line-search_objective NAG_backtracking-line-search_hpwl NAG_backtracking-line-search_euclidean_norm GD_constant_time GD_constant_objective GD_constant_hpwl GD_constant_euclidean_norm GD_scaled-by-sqrt_time GD_scaled-by-sqrt_objective GD_scaled-by-sqrt_hpwl GD_scaled-by-sqrt_euclidean_norm GD_observed-lipschitz_time GD_observed-lipschitz_objective GD_observed-lipschitz_hpwl GD_observed-lipschitz_euclidean_norm GD_min-observed-lipschitz_time GD_min-observed-lipschitz_objective GD_min-observed-lipschitz_hpwl GD_min-observed-lipschitz_euclidean_norm GD_barzilai-borwein_time GD_barzilai-borwein_objective GD_barzilai-borwein_hpwl GD_barzilai-borwein_euclidean_norm GD_backtracking-line-search_time GD_backtracking-line-search_objective GD_backtracking-line-search_hpwl GD_backtracking-line-search_euclidean_norm
418 5319.8 4.794689999999999 6.929209999999999 1.2067550125 5699.0 3.74325 5.2877600000000005 0.1791015975 5507.200000000001 3.3025 5.15164 0.2122719675 5853.4 3.30252 5.117419999999999 0.1342394275 5605.599999999999 3.3068600000000004 5.0890699999999995 0.00760964 8188.700000000001 3.43397 5.04768 0.0099924275 3814.8999999999996 7.61525 8.4843 1.1221227825 4035.2999999999997 4.34657 5.275980000000001 0.040842892500000005 3825.1 3.83523 5.0567 0.018711304999999998 3984.7999999999997 4.27581 5.2367 0.0338042725 3967.6 3.40369 5.10064 0.3536733375 6758.6 4.33707 5.254479999999999 0.036915912499999995
419 5332.8 10.39259 12.41997 1.194113445 5712.599999999999 3.74267 5.28748 0.17664446749999999 5520.4 3.30195 5.15308 0.212322655 5866.9 3.3017700000000003 5.119120000000001 0.1348124025 5619.2 3.3060300000000002 5.090439999999999 0.007588875 8207.9 3.4326299999999996 5.047969999999999 0.009975285 3824.1000000000004 11.64542 12.502870000000001 1.1075189275 4045.0 4.3463400000000005 5.27591 0.040829645 3834.1 3.83516 5.05662 0.018100242500000002 3994.3 4.2753499999999995 5.23654 0.03378014 3976.9 3.3817199999999996 5.052530000000001 0.1267532775 6774.400000000001 4.33666 5.2543500000000005 0.036890942499999996
420 5345.6 4.78733 6.92535 1.2072020300000001 5726.2 3.7420799999999996 5.287509999999999 0.17455826 5533.6 3.3015600000000003 5.15382 0.2103977775 5880.699999999999 3.3011 5.12016 0.134263105 5632.5 3.3052 5.0918 0.0075720925 8227.7 3.43129 5.04826 0.009958165 3833.2000000000003 7.59622 8.46735 1.1187081475 4054.3999999999996 4.34611 5.2758400000000005 0.040816435 3843.1 3.83399 5.05615 0.017963475 4004.0 4.274900000000001 5.23639 0.03375607 3986.1 3.37901 5.041410000000001 0.0418193325 6790.200000000001 4.33625 5.25423 0.03686604
421 5358.4 10.35303 12.38918 1.1948417475 5739.7 3.7415 5.28723 0.17206508750000002 5546.4 3.30112 5.15523 0.21034680749999998 5894.199999999999 3.30042 5.1218699999999995 0.1348391025 5645.799999999999 3.3044 5.09318 0.007559834999999999 8246.9 3.42995 5.0485500000000005 0.0099410925 3842.3 11.62643 12.486 1.1074731475000001 4063.7999999999997 4.34589 5.27577 0.04080326250000001 3852.5 3.8405899999999997 5.09302 0.262376285 4013.7000000000003 4.27445 5.236219999999999 0.0337320625 3995.6 3.37847 5.040039999999999 0.03403472 6806.400000000001 4.33585 5.254099999999999 0.036841197500000006
422 5371.299999999999 4.8063 6.94663 1.2087469899999999 5753.199999999999 3.7409 5.28726 0.169937465 5559.4 3.30084 5.15592 0.20832909749999998 5907.5 3.2998199999999995 5.12294 0.1342880925 5658.7 3.30361 5.09454 0.00755273 8266.7 3.42862 5.04885 0.009924095 3851.5 7.6141000000000005 8.48491 1.1220940725 4073.4999999999995 4.3456600000000005 5.27569 0.040790124999999997 3861.6 4.02569 5.29505 0.5806139575 4023.7000000000003 4.274 5.23606 0.03370812 4005.0 3.37749 5.038220000000001 0.0235951175 6822.200000000001 4.33544 5.253970000000001 0.0368164225
423 5384.2 10.37588 12.413640000000001 1.19432774 5766.4 3.7403399999999998 5.28699 0.167421775 5572.5 3.30051 5.15729 0.20818166 5921.2 3.29923 5.12467 0.1348681025 5671.299999999999 3.30285 5.09592 0.007551285 8285.9 3.4272899999999997 5.04915 0.009907197500000001 3860.7 11.644179999999999 12.50339 1.1074884075 4082.9 4.34543 5.27563 0.04077703 3870.8 3.86346 5.1602 0.44129791 4033.3 4.27355 5.2359 0.0336842325 4014.2999999999997 3.3768399999999996 5.03704 0.019923477499999998 6838.0 4.335039999999999 5.25385 0.036791705
424 5397.0 4.841620000000001 6.982139999999999 1.2080283975 5779.9 3.7397400000000003 5.28701 0.165265685 5585.4 3.30028 5.15799 0.1861475825 5934.9 3.29871 5.12574 0.13431646749999998 5683.9 3.3021199999999995 5.09729 0.00755581 8305.1 3.4259700000000004 5.04944 0.009890425 3869.7999999999997 7.59511 8.46798 1.1186881549999999 4092.4999999999995 4.3452 5.2755600000000005 0.040763965 3879.9 3.88014 5.18869 0.5122019 4042.9 4.2731 5.2357499999999995 0.03366041 4023.6 3.37662 5.03696 0.0186693625 6854.400000000001 4.334630000000001 5.25373 0.0367670525
425 5409.8 10.39146 12.43032 1.1921669199999998 5793.4 3.73918 5.28674 0.16273886 5598.200000000001 3.29904 5.1526700000000005 0.18362031 5948.299999999999 3.29821 5.12748 0.1349014875 5696.5 3.30142 5.0986899999999995 0.0075668225000000006 8324.9 3.42465 5.04973 0.0098737975 3879.1 11.62526 12.48658 1.107447845 4101.9 4.34498 5.27548 0.04075094 3888.9 3.82822 5.056 0.03922404 4052.7000000000003 4.2726500000000005 5.235580000000001 0.033636650000000004 4032.9 3.3765400000000003 5.0368200000000005 0.0178057875 6870.0 4.33422 5.25359 0.036742465
426 5422.8 4.75608 6.90832 1.2122127225000001 5807.299999999999 3.7385900000000003 5.286759999999999 0.16056522500000003 5611.3 3.29856 5.15236 0.1819924925 5962.0 3.2977999999999996 5.12855 0.134350205 5708.699999999999 3.3007400000000002 5.10008 0.0075850325 8344.300000000001 3.42333 5.05002 0.00985734 3888.2000000000003 7.61296 8.485520000000001 1.1220656125000001 4111.5 4.34476 5.27541 0.0407379525 3898.2000000000003 3.8272000000000004 5.05385 0.020178987500000002 4062.3 4.272209999999999 5.2354199999999995 0.033612949999999996 4042.2 3.37648 5.036770000000001 0.01764604 6886.400000000001 4.333819999999999 5.25347 0.0367179375
427 5435.6 10.43537 12.474 1.18969383 5821.299999999999 3.73803 5.2865 0.158037175 5624.4 3.29812 5.15343 0.1832420475 5975.7 3.2974 5.1302900000000005 0.1349409425 5721.199999999999 3.30011 5.101509999999999 0.0076114024999999995 8364.1 3.42202 5.05032 0.009841065 3897.4 11.642949999999999 12.5039 1.10745817 4121.0 4.34453 5.2753499999999995 0.0407249975 3907.4 3.82807 5.06077 0.07629523 4072.1 4.2717600000000004 5.23526 0.03358931 4051.6 3.3764000000000003 5.03671 0.0176012275 6902.200000000001 4.33342 5.25335 0.0366934725
428 5448.5 4.72638 6.8828 1.2105406025 5835.199999999999 3.7374400000000003 5.286519999999999 0.1558556375 5637.200000000001 3.2977800000000004 5.1544 0.1815598775 5989.099999999999 3.29709 5.13137 0.1343906 5733.799999999999 3.2995200000000002 5.10292 0.007646739999999999 8383.300000000001 3.4207 5.05061 0.009824985 3906.5 7.594 8.46861 1.1186684574999999 4130.7 4.34431 5.27528 0.04071208 3916.5 3.84028 5.08472 0.28317756000000005 4081.6 4.27132 5.235110000000001 0.03356573 4060.8 3.3746599999999995 5.035159999999999 0.016619039999999998 6918.0 4.33302 5.253220000000001 0.0366690675
429 5461.4 10.3828 12.42721 1.192417915 5849.199999999999 3.73689 5.28628 0.1533353975 5650.3 3.29731 5.15557 0.1798758725 6002.799999999999 3.29681 5.13311 0.1349872325 5746.0 3.2989699999999997 5.1043400000000005 0.0076919975 8403.1 3.41939 5.05091 0.009809105000000002 3915.5 11.624120000000001 12.487179999999999 1.10742285 4140.2 4.34408 5.2752 0.040699202500000004 3925.5 3.8286 5.06255 0.146504985 4091.3 4.27087 5.2349499999999995 0.03354221 4070.0 3.3730200000000004 5.03433 0.02325658 6934.400000000001 4.33261 5.2531 0.036644725
430 5474.299999999999 4.77039 6.9284099999999995 1.2066883225 5864.699999999999 3.7363099999999996 5.2863 0.1511548575 5663.5 3.29683 5.155670000000001 0.17687404750000002 6016.599999999999 3.2965999999999998 5.1342 0.134435965 5758.2 3.29847 5.1057500000000005 0.0077480525 8422.300000000001 3.41808 5.05121 0.0097934275 3924.7999999999997 7.6118500000000004 8.48613 1.122037405 4149.6 4.34385 5.27513 0.040686355 3934.7000000000003 3.82625 5.0660799999999995 0.11359654500000001 4100.9 4.27043 5.234780000000001 0.03351875 4079.4 3.37462 5.04246 0.1129855 6950.200000000001 4.33221 5.2529699999999995 0.0366204425
431 5487.2 10.36938 12.41746 1.190430915 5880.4 3.73576 5.28608 0.14865100499999997 5676.3 3.2962999999999996 5.15646 0.17672783250000001 6030.099999999999 3.2963500000000003 5.13601 0.1350304125 5770.799999999999 3.2980199999999997 5.10717 0.0078159775 8441.7 3.41677 5.05152 0.0097779425 3933.8999999999996 11.64173 12.504420000000001 1.1074282100000001 4159.2 4.343640000000001 5.2750699999999995 0.040673545000000005 3943.8 3.82662 5.06845 0.126817645 4110.5 4.26998 5.23462 0.0334953475 4088.8 3.3727 5.03366 0.01398312 6966.400000000001 4.33181 5.252840000000001 0.0365962225
432 5500.1 4.74388 6.90761 1.2072154325 5895.799999999999 3.73518 5.28611 0.1464800275 5689.1 3.29586 5.15704 0.176112575 6043.9 3.29602 5.1371400000000005 0.13447025 5783.299999999999 3.2976099999999997 5.10858 0.0078963625 8461.1 3.41548 5.051819999999999 0.0097626375 3943.0 7.59291 8.46924 1.1186490425000002 4168.7 4.34342 5.275 0.0406607725 3953.1 3.8243799999999997 5.05273 0.019358467499999997 4120.0 4.26954 5.23447 0.033472005 4098.1 3.3726700000000003 5.0336300000000005 0.0136891575 6982.400000000001 4.33141 5.25272 0.036572062499999995
433 5512.9 10.36396 12.41765 1.193795275 5910.2 3.7346399999999997 5.285909999999999 0.14400098 5702.3 3.2953799999999998 5.1586 0.17565460500000002 6057.7 3.29563 5.13894 0.1350649625 5795.5 3.29727 5.11001 0.0079895575 8480.300000000001 3.4141700000000004 5.05213 0.009747487499999999 3952.0 11.62298 12.48776 1.1073981624999998 4178.299999999999 4.34319 5.2749299999999995 0.04064803 3962.2 3.8242 5.05248 0.018013385 4129.599999999999 4.2691 5.234310000000001 0.0334487225 4107.5 3.37256 5.03358 0.0135591575 6998.400000000001 4.33101 5.2526 0.036547965
434 5525.700000000001 4.78547 6.94951 1.2077811525 5923.799999999999 3.73407 5.28594 0.141848025 5715.4 3.29492 5.15911 0.17349364499999997 6071.099999999999 3.29528 5.14007 0.1345014975 5808.0 3.2969600000000003 5.11143 0.0080951775 8500.1 3.4128799999999995 5.052440000000001 0.0097324625 3961.1000000000004 7.61074 8.48675 1.122009445 4187.9 4.342969999999999 5.274850000000001 0.040635325 3971.2 3.82383 5.052490000000001 0.022492945 4139.2 4.26866 5.23415 0.0334254975 4116.800000000001 3.34476 5.02652 0.01408596 7014.200000000001 4.33061 5.25247 0.036523925
435 5538.5 10.33761 12.39616 1.1912797975 5937.2 3.73353 5.28575 0.13940217249999998 5728.200000000001 3.29437 5.160270000000001 0.17328526500000002 6084.799999999999 3.29488 5.14185 0.13509714 5820.5 3.29672 5.1128599999999995 0.00821199 8519.300000000001 3.41159 5.05275 0.0097175225 3970.2000000000003 11.64053 12.50494 1.1073985249999998 4197.4 4.34274 5.27479 0.040622657500000006 3980.5 3.8240100000000004 5.05452 0.0720571075 4148.799999999999 4.26822 5.23399 0.033402329999999994 4126.200000000001 3.7603999999999997 5.5116 0.69517516 7030.400000000001 4.33021 5.25235 0.036499945
436 5551.3 4.74894 6.91829 1.2031476925 5950.599999999999 3.73297 5.28581 0.1372756975 5741.200000000001 3.29389 5.16085 0.1721156075 6098.699999999999 3.2944899999999997 5.14297 0.1345298725 5832.699999999999 3.2965099999999996 5.11431 0.0077390175000000005 8539.1 3.41029 5.05306 0.009702625 3979.3 7.59183 8.46986 1.1186299124999999 4207.0 4.34253 5.27472 0.04061002 3989.6 3.8236799999999995 5.0592500000000005 0.0813212875 4158.5 4.26778 5.23383 0.03337922 4135.5 3.5647599999999997 5.35129 0.70125966 7045.8 4.32982 5.25222 0.036476025
437 5564.0 10.29884 12.36159 1.1885717775000002 5964.0 3.73243 5.28564 0.1348714275 5754.3 3.29336 5.162330000000001 0.17232382499999999 6112.4 3.29405 5.14475 0.1351273625 5845.0 3.29622 5.11577 0.008495795 8558.300000000001 3.409 5.053369999999999 0.0096877175 3988.4 11.62185 12.488339999999999 1.1073737750000001 4216.6 4.34231 5.274649999999999 0.040597417499999996 3998.8 3.8241 5.06222 0.0909438975 4168.1 4.26734 5.23367 0.033356170000000004 4144.900000000001 3.4341 5.164490000000001 0.39288463999999995 7061.8 4.32941 5.25209 0.036452162499999996
438 5577.1 4.757440000000001 6.9282900000000005 1.21055436 5977.4 3.73187 5.28571 0.1327798825 5767.200000000001 3.2928800000000003 5.16305 0.1708213025 6126.1 3.2936500000000004 5.14587 0.1345566975 5857.5 3.2958499999999997 5.11728 0.007669105 8577.9 3.4077100000000002 5.05369 0.009672735 3997.4 7.609640000000001 8.48735 1.12198173 4226.0 4.34209 5.27458 0.04058485 4007.9 3.82271 5.052239999999999 0.020314035 4178.0 4.2669 5.23351 0.033333175 4154.200000000001 3.3808 5.08922 0.3422305575 7077.200000000001 4.32902 5.25197 0.036428362500000006
439 5589.6 10.35518 12.42115 1.1904608225 5991.5 3.73134 5.285550000000001 0.130425545 5780.1 3.2923099999999996 5.16447 0.17087061 6139.799999999999 3.2932 5.14764 0.1351558175 5869.9 3.2954799999999995 5.1187000000000005 0.0073227925 8597.1 3.40642 5.05401 0.0096576125 4006.6 11.639330000000001 12.50545 1.10736911 4235.5 4.34187 5.274509999999999 0.040572317499999996 4016.9 3.82168 5.05151 0.017630155 4187.699999999999 4.26646 5.233359999999999 0.03331024 4163.6 3.34743 5.05081 0.20437219 7092.8 4.32862 5.251849999999999 0.03640462
440 5602.4 4.74094 6.91736 1.20858691 6005.2 3.7308 5.28566 0.12837722 5793.3 3.29181 5.165150000000001 0.169676785 6153.299999999999 3.29277 5.14877 0.13458187 5882.1 3.2951 5.12012 0.0073838125 8616.5 3.4051400000000003 5.05433 0.0096422825 4015.7 7.5907599999999995 8.4705 1.1186110624999999 4245.1 4.34165 5.27444 0.0405598175 4026.2000000000003 3.8236 5.065720000000001 0.15330931250000002 4197.2 4.26603 5.2332 0.03328736 4173.0 3.34723 5.04737 0.2066685825 7108.8 4.32823 5.251720000000001 0.0363809375
441 5615.4 10.381129999999999 12.44511 1.189376795 6018.5 3.73027 5.28552 0.1260808775 5806.5 3.29124 5.1667 0.1701725225 6166.9 3.2923 5.15053 0.135182795 5894.6 3.2947100000000002 5.121589999999999 0.007738505 8636.1 3.40386 5.0546500000000005 0.00962667 4024.7999999999997 11.62074 12.48893 1.107349685 4254.7 4.34144 5.274369999999999 0.0405473525 4035.3 3.97034 5.23787 0.66426938 4206.799999999999 4.26558 5.233040000000001 0.033264535 4182.200000000001 3.3388400000000003 5.02769 0.0309779075 7124.200000000001 4.32782 5.2516 0.03635731
442 5628.299999999999 4.75523 6.93374 1.2123901575 6032.1 3.72973 5.28565 0.1240836975 5819.4 3.29072 5.16752 0.16893624000000002 6180.699999999999 3.29186 5.15164 0.134605725 5907.1 3.29431 5.12308 0.0079134775 8655.1 3.40258 5.0549800000000005 0.009610705 4033.9 7.60855 8.48797 1.121954255 4264.1 4.34122 5.2743 0.04053492 4044.5 3.8203199999999997 5.0619 0.14455703749999999 4216.5 4.26515 5.232889999999999 0.03324177 4191.5 3.33864 5.02566 0.012080515 7139.8 4.32743 5.25148 0.036333745
443 5641.1 10.39727 12.46559 1.18752238 6045.699999999999 3.7292 5.28552 0.12185287 5832.5 3.2901499999999997 5.169090000000001 0.1692215975 6194.299999999999 3.29137 5.15339 0.1352085475 5919.299999999999 3.29389 5.124560000000001 0.0075796375 8674.9 3.40131 5.05531 0.009594305000000001 4043.0 11.63815 12.50597 1.107339965 4273.6 4.340999999999999 5.27424 0.040522522500000005 4053.6000000000004 3.81859 5.05949 0.1170435925 4225.9 4.2647200000000005 5.23273 0.0332190575 4200.700000000001 3.33861 5.02568 0.014681432500000001 7155.8 4.32704 5.25136 0.036310234999999996
444 5654.2 4.76019 6.941 1.20925842 6059.299999999999 3.72867 5.28567 0.1199140025 5845.7 3.28961 5.16986 0.16813045000000001 6207.799999999999 3.29091 5.15451 0.13462823750000003 5931.5 3.29347 5.12598 0.0074681174999999995 8693.9 3.4000199999999996 5.05564 0.0095774025 4052.2 7.5897 8.471119999999999 1.1185924850000002 4283.2 4.34078 5.27417 0.0405101525 4062.6000000000004 3.81731 5.05148 0.0294345225 4235.599999999999 4.26428 5.232559999999999 0.0331964025 4210.0 3.3385800000000003 5.02548 0.009288742499999999 7171.400000000001 4.32664 5.25122 0.036286785
445 5667.1 10.35849 12.43393 1.1852607825 6073.0 3.72816 5.28557 0.11775527000000001 5858.5 3.28902 5.17151 0.1686807775 6221.5 3.29039 5.156269999999999 0.1352328975 5944.0 3.29304 5.12744 0.0075589175 8713.7 3.39875 5.05597 0.009559925 4061.3 11.61964 12.4895 1.1073258874999998 4292.7 4.34057 5.274100000000001 0.04049782 4071.8 3.81715 5.05074 0.0245479775 4245.0 4.26385 5.23241 0.033173802499999995 4219.400000000001 3.3385 5.02544 0.008671304999999999 7187.6 4.32625 5.2511 0.03626339
446 5679.8 4.71765 6.9065 1.2120364450000003 6086.699999999999 3.7276299999999996 5.28575 0.1158807375 5871.5 3.28849 5.17234 0.1676304 6235.2 3.28992 5.15738 0.1346494175 5956.5 3.2926 5.1288800000000005 0.007748617500000001 8732.7 3.39748 5.05631 0.00954181 4070.5 7.607469999999999 8.48857 1.12192702 4302.299999999999 4.34035 5.27403 0.04048552 4081.0 3.81683 5.04992 0.0177843325 4254.599999999999 4.26341 5.2322500000000005 0.0331512575 4228.700000000001 3.33832 5.02548 0.008528835 7203.8 4.32585 5.25098 0.0362400525
447 5692.9 10.41584 12.48888 1.1821618125 6100.299999999999 3.72712 5.28567 0.113799315 5884.7 3.28789 5.17402 0.16817905249999998 6248.7 3.28939 5.15914 0.13525597749999999 5968.699999999999 3.29215 5.13036 0.00771714 8752.5 3.39621 5.056649999999999 0.0095229975 4079.6 11.63698 12.50647 1.107311085 4311.799999999999 4.34014 5.273960000000001 0.0404732525 4090.0999999999995 3.81131 5.04981 0.042019955000000005 4264.1 4.262980000000001 5.2320899999999995 0.0331287675 4237.900000000001 3.3382199999999997 5.02638 0.01953154 7219.400000000001 4.32547 5.250859999999999 0.0362167725
448 5705.700000000001 4.72445 6.91384 1.2099489125 6114.0 3.72659 5.285869999999999 0.1119935375 5897.6 3.28734 5.174860000000001 0.16723695 6262.4 3.28889 5.16025 0.134669385 5981.299999999999 3.2916800000000004 5.1317900000000005 0.00758239 8771.7 3.39494 5.05698 0.0095034375 4088.7 7.58866 8.47176 1.1185741825000002 4321.2 4.33992 5.27389 0.040461015 4099.2 4.20235 5.57538 0.943561375 4273.599999999999 4.26255 5.23194 0.0331063325 4247.300000000001 3.3381 5.02563 0.009329995 7235.400000000001 4.32508 5.25073 0.036193552500000004
449 5718.6 10.37277 12.45159 1.183936895 6127.699999999999 3.72609 5.28582 0.10999282749999999 5910.4 3.28674 5.1766000000000005 0.167849215 6276.2 3.2883500000000003 5.162 0.13527787249999998 5993.9 3.29121 5.13323 0.007558697499999999 8791.1 3.39368 5.057320000000001 0.00948309 4097.799999999999 11.618549999999999 12.49009 1.1073023825 4330.8 4.3397 5.27382 0.040448815 4108.199999999999 3.86095 5.21677 0.53282493 4283.2 4.2621199999999995 5.23178 0.0330839525 4256.5 3.33807 5.0255600000000005 0.008559352499999999 7250.8 4.32468 5.25061 0.036170385
450 5731.6 4.72558 6.91877 1.2104975800000002 6141.5 3.72558 5.28606 0.10825821499999999 5923.6 3.28619 5.17745 0.166925315 6289.7 3.28783 5.16312 0.13468811 6006.1 3.2907400000000004 5.13467 0.007628605 8810.5 3.39241 5.05764 0.00946192 4107.0 7.60642 8.48919 1.1219000200000002 4340.299999999999 4.3395 5.27375 0.040436642499999995 4117.299999999999 3.82198 5.1231100000000005 0.2745818625 4292.599999999999 4.26169 5.23163 0.033061625 4265.8 3.33806 5.02558 0.010553392500000001 7266.6 4.3242899999999995 5.25049 0.036147275
451 5744.5 10.34855 12.43374 1.18372317 6155.4 3.7250699999999997 5.28601 0.1063394375 5936.799999999999 3.2856000000000005 5.17922 0.1676174275 6303.4 3.2872899999999996 5.16488 0.1352985075 6018.4 3.29026 5.13613 0.0076990949999999996 8829.5 3.39115 5.057969999999999 0.00943991 4116.1 11.635819999999999 12.50698 1.107282465 4349.9 4.33928 5.27369 0.040424505 4126.6 3.80938 5.04865 0.0341398325 4302.299999999999 4.26126 5.23147 0.033039349999999995 4275.0 3.33803 5.02557 0.007639535 7282.8 4.32391 5.250360000000001 0.03612422
452 5757.4 4.67295 6.87594 1.20867028 6169.2 3.72457 5.28627 0.1046760625 5949.6 3.28505 5.18009 0.16671299500000003 6317.4 3.28676 5.166 0.1347055975 6031.0 3.2897600000000002 5.13757 0.0076454425 8849.300000000001 3.3898900000000003 5.0583 0.0094170525 4125.1 7.587619999999999 8.47239 1.1185561425000001 4359.299999999999 4.3390699999999995 5.27362 0.040412395000000004 4135.799999999999 3.80911 5.0469100000000005 0.0172034275 4311.799999999999 4.26083 5.23131 0.0330171325 4284.400000000001 3.33798 5.02557 0.007602887500000001 7298.400000000001 4.323510000000001 5.25024 0.0361012225
453 5770.4 10.35471 12.44256 1.1814387125 6183.1 3.72408 5.28626 0.10283801249999999 5962.7 3.28444 5.181900000000001 0.16740611 6330.9 3.2861899999999995 5.16775 0.13531790249999998 6043.599999999999 3.2892599999999996 5.13902 0.0075849 8868.5 3.38863 5.0586199999999995 0.009393345 4134.1 11.61747 12.490670000000001 1.1072791574999998 4369.0 4.338850000000001 5.27355 0.0404003225 4144.9 3.80654 5.04711 0.046851527500000004 4321.4 4.2604 5.23116 0.0329949675 4293.700000000001 3.33791 5.02557 0.0076009975 7314.6 4.32312 5.25012 0.036078280000000004
454 5783.6 4.70509 6.90776 1.205795455 6196.699999999999 3.72357 5.28654 0.10124344999999998 5975.9 3.2839 5.18276 0.1664501525 6344.699999999999 3.28566 5.1688600000000005 0.134721865 6056.0 3.2887399999999998 5.14046 0.007585897499999999 8888.2 3.38737 5.05894 0.00936881 4143.200000000001 7.605370000000001 8.489799999999999 1.121873255 4378.5 4.33865 5.273490000000001 0.0403882775 4154.0 3.9238999999999997 5.19608 0.6223694774999999 4330.9 4.25998 5.231 0.032972855 4303.1 3.33787 5.02557 0.007600395 7330.400000000001 4.32274 5.25 0.0360553925
455 5796.4 10.31233 12.40618 1.1736542825 6210.4 3.72309 5.2865400000000005 0.0994824325 5988.799999999999 3.2832999999999997 5.18457 0.16713533 6358.5 3.28508 5.17061 0.1353361475 6068.6 3.2882299999999995 5.14191 0.0076314325 8907.300000000001 3.38612 5.05926 0.009343464999999999 4152.3 11.63467 12.50749 1.1072541075000002 4388.0 4.338430000000001 5.27342 0.040376262499999996 4163.0 3.80727 5.0530100000000004 0.13558573000000002 4340.5 4.259539999999999 5.23085 0.032950795 4312.5 3.3378300000000003 5.02562 0.00756143 7346.200000000001 4.32234 5.24987 0.0360325625
456 5809.5 4.64373 6.84986 1.2107015550000002 6224.1 3.72259 5.28685 0.097951835 6001.6 3.28275 5.18541 0.1662242125 6371.9 3.2845400000000002 5.17171 0.1347371 6081.2 3.28771 5.14335 0.007642317500000001 8926.9 3.3848599999999998 5.05957 0.0093173575 4161.4 7.58661 8.47302 1.11853837 4397.599999999999 4.33822 5.273350000000001 0.0403642825 4172.199999999999 3.8137499999999998 5.0843799999999995 0.2761766775 4350.2 4.25912 5.23069 0.032928785 4321.700000000001 3.33779 5.02571 0.0092208275 7362.400000000001 4.321960000000001 5.249750000000001 0.036009782500000004
457 5822.5 10.37935 12.4718 1.17820602 6237.799999999999 3.7220999999999997 5.28686 0.0962618425 6014.7 3.2821499999999997 5.18722 0.16696544 6385.599999999999 3.2839600000000004 5.17346 0.1353535125 6093.5 3.2871699999999997 5.14481 0.0075951775 8946.1 3.38362 5.05988 0.0092905325 4170.5 11.616409999999998 12.491249999999999 1.107256215 4407.299999999999 4.33801 5.27328 0.040352332500000004 4181.299999999999 3.8045600000000004 5.04768 0.040834524999999997 4360.0 4.25869 5.23053 0.0329068325 4331.200000000001 3.33778 5.0256799999999995 0.0075436625 7378.0 4.32158 5.24963 0.0359870625
458 5835.200000000001 4.66771 6.87728 1.2112166325000002 6251.7 3.72162 5.28718 0.09478822499999999 6027.9 3.28161 5.1880500000000005 0.1660488925 6399.4 3.28342 5.17457 0.13475152750000002 6105.799999999999 3.28663 5.14624 0.00756135 8965.300000000001 3.38237 5.06019 0.009263045000000001 4179.6 7.60433 8.490400000000001 1.1218467175 4416.799999999999 4.33779 5.27322 0.04034041 4190.4 3.80435 5.04518 0.0169792675 4369.599999999999 4.25826 5.230370000000001 0.03288493 4340.400000000001 3.33732 5.02563 0.0075131074999999995 7393.6 4.32118 5.249499999999999 0.035964394999999996
459 5848.0 10.39537 12.49033 1.1776559149999999 6265.4 3.72114 5.28722 0.09316134499999999 6040.7 3.28101 5.18987 0.166758815 6412.7 3.28284 5.17631 0.1353701175 6118.4 3.2860899999999997 5.14769 0.0075629124999999995 8985.1 3.38112 5.060499999999999 0.0092349675 4188.7 11.63353 12.50799 1.107226005 4426.599999999999 4.3375900000000005 5.273149999999999 0.040328522500000005 4199.4 3.80422 5.04518 0.016721935 4379.0 4.25784 5.23021 0.0328630775 4349.900000000001 3.33647 5.02621 0.01466367 7409.8 4.3208 5.24938 0.03594178
460 5861.1 4.67713 6.89 1.2099526175 6279.099999999999 3.72065 5.28756 0.09173609749999999 6053.8 3.28048 5.19069 0.16584172 6426.299999999999 3.2823 5.177429999999999 0.134765285 6131.0 3.28554 5.14912 0.0075775275 9004.1 3.3798899999999996 5.06081 0.009206375 4197.9 7.5855999999999995 8.47364 1.1185208575 4436.0 4.33738 5.27308 0.0403166625 4208.6 3.80344 5.04515 0.022782235 4388.699999999999 4.25742 5.23006 0.03284128 4359.0 3.3364200000000004 5.02559 0.00790822 7425.400000000001 4.3204199999999995 5.24925 0.0359192225
461 5874.0 10.3431 12.44623 1.1768378325 6293.0 3.72018 5.28761 0.0901630775 6067.0 3.27989 5.19251 0.1665785375 6440.1 3.28172 5.179169999999999 0.1353860925 6143.299999999999 3.285 5.15057 0.00756167 9023.9 3.37865 5.061109999999999 0.0091773475 4207.0 11.61535 12.49182 1.1072335475 4445.5 4.3371699999999995 5.27301 0.040304837499999996 4217.7 3.80895 5.06063 0.2071679925 4398.4 4.257 5.229900000000001 0.03281953 4368.3 3.33638 5.02562 0.0074835675 7441.6 4.32003 5.24913 0.035896717499999994
