iteration LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm LSE_center_1000_gamma_time LSE_center_1000_gamma_objective LSE_center_1000_gamma_hpwl LSE_center_1000_gamma_euclidean_norm WA_center_1000_gamma_time WA_center_1000_gamma_objective WA_center_1000_gamma_hpwl WA_center_1000_gamma_euclidean_norm
599 10913.8 178.79185 5.75524 0.004268645000000001 11878.4 3.26221 5.21747 0.00662414 10803.8 6.3722 4.88807 0.0351653075 12808.7 4.79474 4.96861 0.0440043325
600 10931.2 178.79125 5.75732 0.0042612175 11897.2 3.26181 5.21857 0.006634805 10823.1 6.37166 4.88752 0.0351818225 12829.7 4.79427 4.96814 0.0440138275
601 10948.4 178.79066 5.75939 0.004253475 11916.4 3.26142 5.21969 0.00664626 10841.9 6.37112 4.88696 0.0351992025 12850.4 4.79381 4.96768 0.044030410000000006
602 10966 178.79006 5.76147 0.004245407499999999 11935.4 3.26102 5.2208 0.006659325 10860.1 6.37057 4.8864 0.0352163375 12871.1 4.79334 4.96722 0.0440516475
603 10982.6 178.78947 5.76355 0.004237015 11954 3.26064 5.22191 0.0066739550000000005 10878.6 6.37003 4.88584 0.035232412500000004 12891.8 4.79289 4.96676 0.044070700000000004
604 10999.6 178.78887 5.76561 0.004228295 11973.6 3.26024 5.22302 0.0066900075 10897.4 6.36949 4.88529 0.0352471325 12912.8 4.79242 4.9663 0.044081674999999994
605 11016.2 178.78828 5.76768 0.0042192474999999995 11992.4 3.25986 5.22413 0.006707375 10915.9 6.36894 4.88472 0.035260375000000004 12933.4 4.79196 4.96584 0.044086585
606 11033.8 178.78768 5.76974 0.0042098775000000005 12011.6 3.25947 5.22524 0.0067258725000000005 10935.3 6.3684 4.88417 0.0352719075 12954.2 4.7915 4.96537 0.0440950625
607 11050.8 178.78709 5.7718 0.0042001875 12030.8 3.25909 5.22634 0.006745225 10954.2 6.36785 4.88361 0.0352814075 12974.9 4.79105 4.96492 0.044115882499999995
608 11068.2 178.7865 5.77387 0.004190185 12049.6 3.25871 5.22743 0.0067651575 10972.7 6.36731 4.88305 0.0352884825 12996 4.79059 4.96446 0.044149595
609 11086.6 178.78591 5.77593 0.0041798799999999995 12069.4 3.25833 5.22854 0.006785765 10992.1 6.36677 4.8825 0.0352926825 13017.2 4.79013 4.96401 0.04418918
610 11104.2 178.78532 5.77799 0.0041692825 12088.4 3.25794 5.22963 0.0068068125 11011.5 6.36622 4.88194 0.035293635000000004 13037.8 4.78968 4.96354 0.044225589999999995
611 11121.2 178.78473 5.78004 0.0041584025 12108 3.25757 5.23072 0.0068281850000000005 11029.8 6.36568 4.88139 0.03529106 13058.6 4.78922 4.96309 0.0442529475
612 11138.4 178.78414 5.78209 0.00414726 12127 3.25719 5.23182 0.0068497575 11048.4 6.36513 4.88082 0.0352844375 13079.2 4.78876 4.96263 0.0442716175
613 11155.2 178.78356 5.78414 0.004135867499999999 12146 3.25681 5.23291 0.0068712775 11067.9 6.3646 4.88027 0.035272885000000004 13100.2 4.78831 4.96218 0.0442879925
614 11172.9 178.78298 5.78619 0.0041242425 12165.6 3.25643 5.23401 0.0068925625 11087.7 6.36405 4.87971 0.0352556 13121 4.78786 4.96172 0.044309975
615 11190.8 178.78239 5.78823 0.0041124099999999995 12184.6 3.25606 5.23511 0.0069135825 11106.1 6.3635 4.87915 0.0352326025 13141.7 4.78739 4.96127 0.0443411375
616 11207.8 178.7818 5.79027 0.004100385 12204.2 3.25568 5.2362 0.0069339925 11124.8 6.36296 4.8786 0.0352049775 13162.3 4.78694 4.96082 0.044378520000000005
617 11225.2 178.78122 5.79232 0.004087830000000001 12223.4 3.25531 5.2373 0.00695368 11143.5 6.36241 4.87803 0.035174052500000004 13183.1 4.78649 4.96035 0.04441556
618 11242.8 178.78064 5.79436 0.0040751350000000006 12243 3.25493 5.23839 0.006972542500000001 11162.2 6.36187 4.87747 0.03514043 13203.8 4.78604 4.95991 0.044447099999999996
619 11260.8 178.78006 5.79639 0.00406234 12262.4 3.25456 5.23948 0.0069904275 11181.2 6.36132 4.8769 0.035104195 13224.4 4.78559 4.95946 0.0444725725
620 11278.8 178.77949 5.79842 0.0040494775 12281.2 3.25418 5.24057 0.007007122500000001 11199.7 6.36078 4.87634 0.0350658725 13245 4.78514 4.959 0.0444955225
621 11296.4 178.7789 5.80045 0.00403658 12301 3.25381 5.24165 0.007022484999999999 11217.9 6.36025 4.87578 0.0350270225 13265.7 4.78469 4.95854 0.044520855
622 11313.6 178.77833 5.80248 0.00402367 12319.8 3.25343 5.24273 0.0070364775 11236.4 6.3597 4.87522 0.0349901025 13286.4 4.78424 4.95809 0.044552525
623 11330.2 178.77776 5.80452 0.004010782500000001 12339.2 3.25306 5.24381 0.0070489925 11255.9 6.35916 4.87466 0.0349576325 13307.2 4.78379 4.95764 0.0445923625
624 11347.9 178.77718 5.80654 0.003997945 12358.4 3.25268 5.24488 0.0070598349999999995 11274.1 6.35861 4.87411 0.03493092 13327.8 4.78333 4.95719 0.0446389625
625 11366.3 178.77661 5.80856 0.0039851899999999996 12377.2 3.25231 5.24594 0.007068909999999999 11292.3 6.35808 4.87355 0.034909695 13348.6 4.78288 4.95673 0.044687745
626 11384.1 178.77604 5.81058 0.00397254 12396.8 3.25194 5.24702 0.007076185 11310.6 6.35753 4.873 0.034892740000000005 13369.4 4.78245 4.95628 0.0447337
627 11401.4 178.77547 5.8126 0.003960025 12415.8 3.25155 5.24808 0.007081685 11328.9 6.357 4.87245 0.0348785 13390.1 4.782 4.95583 0.0447751525
628 11418 178.77491 5.81461 0.00394767 12435.4 3.25118 5.24915 0.0070853700000000006 11347.5 6.35646 4.8719 0.0348650725 13411 4.78155 4.95538 0.04481507
629 11435.2 178.77434 5.81663 0.0039355075 12454.6 3.2508 5.25021 0.0070871449999999996 11366.2 6.35592 4.87135 0.0348503425 13431.9 4.7811 4.95493 0.044858274999999996
630 11451.6 178.77377 5.81864 0.0039235525 12473.6 3.25042 5.25127 0.0070870724999999996 11384.7 6.35538 4.8708 0.034832682499999996 13452.6 4.78065 4.95448 0.044907725
631 11469.1 178.77321 5.82064 0.003911895 12493.2 3.25004 5.25233 0.0070851175 11403.2 6.35485 4.87025 0.0348115425 13473.5 4.7802 4.95404 0.044963705
632 11487.2 178.77265 5.82265 0.0039002125 12512.2 3.24966 5.25338 0.007081305 11421.7 6.35431 4.86969 0.03478724 13494.5 4.77975 4.95359 0.0450248325
633 11505.1 178.77208 5.82465 0.0038890125 12531.8 3.24927 5.25442 0.0070756775000000004 11440.3 6.35378 4.86914 0.034760509999999994 13515.5 4.77931 4.95314 0.04508815
634 11523 178.77152 5.82665 0.00387869 12550.8 3.24889 5.25545 0.007068260000000001 11458.5 6.35324 4.8686 0.0347326525 13536.1 4.77886 4.95269 0.0451496
635 11540.9 178.77097 5.82865 0.003868925 12570 3.24852 5.25647 0.0070590900000000005 11477 6.35271 4.86805 0.034705602499999995 13557.1 4.77841 4.95224 0.0452066925
636 11558.4 178.77041 5.83065 0.0038589275 12589.4 3.24813 5.2575 0.0070482025000000005 11495.6 6.35217 4.86749 0.03468092 13578 4.77796 4.95179 0.04526082
637 11575.2 178.76987 5.83265 0.0038485675 12608.4 3.24775 5.25851 0.007035632500000001 11514.2 6.35164 4.86694 0.0346587225 13598.9 4.77751 4.95134 0.0453159675
638 11591.8 178.76931 5.83464 0.00383855 12628 3.24735 5.25952 0.0070214125 11532.7 6.35111 4.86639 0.03463778 13619.8 4.77706 4.95089 0.0453752325
639 11609 178.76876 5.83665 0.0038288875 12647 3.24697 5.26052 0.007005575 11552 6.35058 4.86584 0.03461641 13640.7 4.77661 4.95045 0.0454390775
640 11625.6 178.76821 5.83864 0.0038195950000000003 12666.4 3.24658 5.26151 0.006988142500000001 11570.5 6.35004 4.86529 0.0345934325 13661.6 4.77616 4.95 0.045506025
641 11643.2 178.76766 5.84064 0.0038101224999999997 12685.4 3.24619 5.26251 0.00696913 11588.9 6.34951 4.86474 0.034568925 13682.7 4.77571 4.94955 0.0455732
642 11661.1 178.76711 5.84263 0.0038008725 12704.4 3.2458 5.26351 0.0069485525 11607.3 6.34898 4.8642 0.0345445875 13703.6 4.77526 4.9491 0.0456358125
643 11678 178.76657 5.84462 0.003792015 12724.2 3.24542 5.2645 0.0069264125 11625.7 6.34846 4.86365 0.034523325 13724.5 4.77481 4.94865 0.045688205
644 11694.4 178.76603 5.84661 0.00378357 12743.2 3.24502 5.26549 0.006902705 11644.5 6.34793 4.8631 0.034508255 13745.6 4.77436 4.94819 0.045727487500000004
645 11710.8 178.76549 5.84859 0.003775545 12762.8 3.24464 5.2665 0.0068774275 11664.3 6.34739 4.86255 0.034501595 13766.5 4.77391 4.94773 0.0457560475
646 11727.6 178.76495 5.85058 0.0037679525 12781.8 3.24424 5.26749 0.006850564999999999 11683.6 6.34686 4.862 0.034503732499999995 13787.5 4.77345 4.94728 0.045779225
647 11744 178.76441 5.85256 0.0037607975 12800.8 3.24385 5.26848 0.0068221025 11703.4 6.34634 4.86146 0.0345130925 13808.5 4.773 4.94682 0.04580059
648 11759.8 178.76388 5.85453 0.0037540775000000004 12820.2 3.24346 5.26946 0.0067920325000000005 11723 6.34581 4.86092 0.034526917500000004 13829.4 4.77255 4.94636 0.045820555
649 11775.4 178.76334 5.85651 0.003747805 12839.2 3.24306 5.27044 0.0067603425000000005 11741.3 6.34529 4.86038 0.0345424875 13850.4 4.77209 4.9459 0.0458383275
650 11791.8 178.76281 5.85849 0.0037419675 12858.6 3.24268 5.27143 0.00672703 11759.5 6.34476 4.85983 0.034557805000000004 13871.4 4.77162 4.94544 0.045852517499999995
651 11807.4 178.76228 5.86046 0.0037365625 12877.4 3.24229 5.2724 0.0066812075 11777.9 6.34424 4.85929 0.0345715125 13892.4 4.77117 4.94499 0.045859870000000004
652 11823.4 178.76175 5.86243 0.003731575 12896.4 3.24189 5.27339 0.0066079475 11796.4 6.34371 4.85876 0.0345828025 13913.5 4.77071 4.94452 0.0458563825
653 11839.6 178.76122 5.8644 0.0037269975 12915.8 3.24148 5.27436 0.0065338825 11815.2 6.34318 4.85822 0.03459187 13934.3 4.77025 4.94406 0.04584073
654 11855.4 178.76069 5.86637 0.0037228075 12934.6 3.24109 5.27535 0.00645968 11833.6 6.34266 4.85767 0.0346001425 13955.5 4.76979 4.94359 0.04581546
655 11871.6 178.76018 5.86834 0.003718635 12954 3.24068 5.27633 0.0063860225000000005 11851.9 6.34214 4.85713 0.034609560000000004 13976.4 4.76932 4.94313 0.04578471
656 11887.6 178.75965 5.87031 0.0037146375 12973 3.24028 5.2773 0.006313625 11870.1 6.34162 4.8566 0.0346214275 13997.5 4.76886 4.94266 0.045751190000000004
657 11903.2 178.75914 5.87227 0.0037109875 12992.2 3.23987 5.27827 0.00624319 11888.2 6.34109 4.85606 0.034635759999999995 14018.4 4.76839 4.94221 0.045714785
658 11919.4 178.75861 5.87423 0.0037076725 13011.2 3.23948 5.27926 0.006175387500000001 11906.8 6.34057 4.85552 0.034651600000000005 14039.6 4.76793 4.94174 0.0456736875
659 11935 178.75809 5.87621 0.00370467 13030 3.23909 5.28024 0.0061108375 11924.9 6.34005 4.85499 0.0346679525 14060.5 4.76746 4.94127 0.045627235
660 11950.8 178.75758 5.87816 0.0037019725 13049.6 3.23869 5.28124 0.0060500675 11943 6.33953 4.85445 0.03468436 14081.6 4.76701 4.94081 0.045577875
661 11967.2 178.75707 5.88012 0.0036995475 13068.4 3.2383 5.28222 0.00599351 11961.6 6.33901 4.85392 0.034700705 14102.6 4.76654 4.94034 0.04553047
662 11983 178.75655 5.88208 0.0036973824999999997 13088.4 3.23791 5.28321 0.00594147 11980 6.33848 4.85338 0.0347167725 14123.7 4.76607 4.93987 0.045489532500000006
663 11999.4 178.75604 5.88404 0.003695445 13108.3 3.23753 5.28419 0.0058941175000000005 11998.5 6.33796 4.85284 0.034731975 14144.7 4.7656 4.9394 0.0454567175
664 12015.6 178.75554 5.886 0.0036937125 13127.4 3.23715 5.28518 0.005851485 12017.7 6.33744 4.8523 0.034745025 14166 4.76514 4.93895 0.045430210000000006
665 12031.2 178.75502 5.88794 0.0036921625 13147 3.23676 5.28616 0.005813485 12036.4 6.33692 4.85177 0.03475387 14186.9 4.76467 4.93848 0.0454058475
666 12047.4 178.75452 5.8899 0.00369076 13166 3.23639 5.28716 0.005761495 12055.5 6.3364 4.85123 0.03475625 14208.1 4.7642 4.93801 0.0453794125
667 12063.2 178.75401 5.89186 0.0036894825 13185.6 3.23602 5.28818 0.0056894425 12074.2 6.33588 4.85069 0.0347507575 14229 4.76373 4.93754 0.04534888
668 12079.4 178.75351 5.89381 0.00368827 13204.6 3.23564 5.28917 0.0056216775 12092.6 6.33536 4.85016 0.034737695 14250.2 4.76327 4.93707 0.045314745000000003
669 12095.4 178.75301 5.89576 0.00368585 13224 3.23526 5.29015 0.0055588725 12110.8 6.33483 4.84962 0.0347189725 14271.1 4.76281 4.93661 0.045277835
670 12111.4 178.75251 5.89772 0.0036834125000000002 13243.2 3.23489 5.29113 0.0055016075 12129.4 6.33431 4.84908 0.03469708 14292.3 4.76234 4.93615 0.04523683
671 12127.6 178.75201 5.89967 0.0036809375 13262.6 3.23453 5.29211 0.0054503625 12147.9 6.33379 4.84855 0.0346739625 14313 4.76187 4.93568 0.04518856
672 12143.6 178.75151 5.90162 0.0036784150000000004 13282.6 3.23416 5.29309 0.00540548 12166 6.33327 4.84801 0.0346506975 14334.1 4.7614 4.93521 0.04513106
673 12159.6 178.75101 5.90357 0.003675835 13301.6 3.23381 5.29408 0.0053675825 12184.3 6.33275 4.84747 0.0346278275 14354.5 4.76093 4.93474 0.04506604
674 12176.1 178.75051 5.90552 0.0036731775 13321.4 3.23345 5.29506 0.005333685 12202.3 6.33222 4.84693 0.034605670000000005 14375.1 4.76046 4.93427 0.0449981875
675 12193.2 178.75002 5.90745 0.00367044 13340.4 3.2331 5.29607 0.0053019025 12221.3 6.33171 4.8464 0.034584345 14395.8 4.75999 4.9338 0.04493194
676 12210.2 178.74953 5.9094 0.0036676075 13359.4 3.23275 5.29707 0.0052722775 12238.9 6.33119 4.84586 0.034563609999999995 14416.3 4.75952 4.93333 0.04486876
677 12227.3 178.74904 5.91134 0.0036646774999999996 13379 3.23241 5.29807 0.0052448375 12257 6.33067 4.84532 0.0345427425 14436.8 4.75905 4.93285 0.044807519999999997
678 12244.4 178.74854 5.91327 0.0036616375 13397.8 3.23206 5.29908 0.0052195925 12275.2 6.33016 4.8448 0.0345210275 14457.5 4.75859 4.93238 0.044746717500000005
679 12260.6 178.74806 5.91521 0.0036584825 13417.4 3.23172 5.30008 0.005196547500000001 12293.4 6.32963 4.84426 0.0344987075 14478 4.75812 4.93191 0.04468553
680 12276.4 178.74757 5.91715 0.00365521 13436.4 3.23139 5.30107 0.005175687500000001 12311.4 6.32911 4.84373 0.0344772775 14498.7 4.75765 4.93144 0.04462359
681 12292.6 178.74708 5.91909 0.0036518125 13455.6 3.23105 5.30207 0.005157 12329.1 6.3286 4.84321 0.03445834 14519.3 4.75718 4.93097 0.04456164
682 12308.4 178.74659 5.92102 0.003648285 13475 3.23072 5.30307 0.00514045 12347.3 6.32808 4.84267 0.034442234999999995 14540.1 4.75671 4.9305 0.0445024825
683 12324.6 178.74611 5.92295 0.00364463 13494.2 3.23038 5.30407 0.0051259925 12365.5 6.32756 4.84215 0.0344278225 14560.6 4.75624 4.93003 0.0444502725
684 12340.2 178.74562 5.92487 0.0036408425 13514 3.23007 5.30507 0.0051135849999999995 12383.5 6.32705 4.84162 0.034413387499999996 14581.5 4.75577 4.92956 0.0444081125
685 12356.8 178.74514 5.92681 0.00363692 13533 3.22974 5.30606 0.00510316 12402.1 6.32653 4.8411 0.03439768 14602.2 4.75531 4.92909 0.0443762275
686 12373.4 178.74465 5.92873 0.003632865 13552.8 3.22941 5.30705 0.005094655 12421.5 6.32601 4.84057 0.034380492500000005 14623.1 4.75484 4.92862 0.044352577500000004
687 12389.8 178.74418 5.93065 0.0036286774999999996 13572 3.2291 5.30804 0.005087987499999999 12440.1 6.32549 4.84005 0.034362405000000006 14643.9 4.75437 4.92815 0.044335005000000004
688 12407.9 178.7437 5.93257 0.0036243575 13591 3.22878 5.30904 0.0050830725 12458.4 6.32498 4.83952 0.0343436675 14664.7 4.75391 4.9277 0.044322295
689 12426.8 178.74322 5.93449 0.003619905 13610.6 3.22847 5.31002 0.005079825 12477.9 6.32447 4.83899 0.03432338 14685.7 4.75345 4.92723 0.04431308
690 12446 178.74274 5.93641 0.003615325 13629.4 3.22815 5.31101 0.0050781375000000005 12497 6.32394 4.83847 0.0342999825 14706.7 4.75298 4.92676 0.0443043525
691 12464.6 178.74226 5.93832 0.0036106175 13649 3.22785 5.312 0.00507791 12516 6.32343 4.83794 0.034272302500000004 14727.4 4.75252 4.9263 0.0442921925
692 12482.7 178.74179 5.94024 0.0036057899999999998 13668 3.22754 5.31298 0.005079035 12535.8 6.32291 4.83742 0.0342400175 14748.3 4.75205 4.92584 0.044274677500000005
693 12502.4 178.74132 5.94215 0.0036008399999999997 13687 3.22724 5.31396 0.005081392499999999 12554.3 6.32239 4.83688 0.034203435 14769.2 4.75159 4.92538 0.044253570000000006
694 12521.9 178.74084 5.94407 0.0035957750000000003 13706.8 3.22693 5.31494 0.005084869999999999 12572.3 6.32187 4.83636 0.0341632375 14790.1 4.75113 4.92492 0.0442325075
695 12540.7 178.74037 5.94597 0.0035905999999999998 13726 3.22663 5.31592 0.0050893449999999995 12589.6 6.32136 4.83582 0.034120705 14811 4.75066 4.92446 0.044213327499999996
696 12559.7 178.7399 5.94789 0.00358532 13746 3.22633 5.31689 0.0050947 12608.3 6.32083 4.8353 0.0340778625 14831.9 4.75021 4.924 0.044194015
697 12579.3 178.73943 5.9498 0.0035799325 13764.8 3.22603 5.31787 0.00510081 12626.7 6.32032 4.83476 0.03403704 14852.8 4.74975 4.92354 0.0441700125
698 12598.9 178.73896 5.95171 0.003574455 13784.2 3.22574 5.31884 0.005107555 12644.8 6.3198 4.83423 0.0339999775 14873.9 4.74928 4.92308 0.044138025
699 12618.8 178.7385 5.95361 0.00356888 13803.6 3.22544 5.3198 0.005114815 12663.8 6.31928 4.8337 0.033967275 14894.8 4.74882 4.92263 0.0440986025
700 12638.3 178.73803 5.95552 0.0035632225 13822.6 3.22515 5.32078 0.005122475 12681.9 6.31876 4.83317 0.0339386225 14915.7 4.74836 4.92217 0.04405379
701 12656.6 178.73756 5.95743 0.003557485 13842.6 3.22485 5.32174 0.005130415 12701.1 6.31825 4.83264 0.03391342 14936.6 4.7479 4.9217 0.0440021275
702 12674.9 178.73709 5.95933 0.003551675 13862 3.22457 5.3227 0.0051385325 12719.2 6.31772 4.83212 0.0338911 14957.7 4.74744 4.92125 0.0439385225
703 12693.4 178.73663 5.96124 0.0035457975 13881.8 3.22428 5.32366 0.0051467200000000005 12738 6.31721 4.83159 0.03387126 14978.5 4.74699 4.92079 0.043860955
704 12712.6 178.73617 5.96314 0.00353986 13900.8 3.22399 5.32462 0.005154875 12756.3 6.3167 4.83107 0.0338533275 14999.7 4.74653 4.92034 0.043774904999999996
705 12730.3 178.73571 5.96504 0.0035338674999999997 13920 3.22371 5.32557 0.005162915 12775.6 6.31617 4.83054 0.03383629 15020.7 4.74608 4.91988 0.0436882225
706 12749.2 178.73524 5.96695 0.0035278275 13939.8 3.22342 5.32653 0.0051707475000000004 12794.4 6.31566 4.83002 0.033818525 15042.1 4.74562 4.91944 0.043603875
707 12767 178.73479 5.96884 0.0035217524999999997 13958.6 3.22314 5.32749 0.0051783 12812.8 6.31515 4.82949 0.03379828 15063.1 4.74517 4.91898 0.043521082499999995
708 12785.9 178.73433 5.97074 0.003515315 13978.2 3.22285 5.32844 0.0051855 12831.4 6.31462 4.82897 0.0337741075 15084.2 4.74472 4.91852 0.0434408775
709 12804.6 178.73387 5.97263 0.00350887 13997 3.22257 5.3294 0.005192285 12849.7 6.31411 4.82843 0.03374528 15105.1 4.74427 4.91808 0.0433668075
710 12822.7 178.73341 5.97453 0.0035021650000000002 14016.2 3.22228 5.33034 0.0051986075 12868.3 6.31359 4.82791 0.033711455 15126.1 4.74382 4.91763 0.043301740000000005
711 12840.7 178.73295 5.97642 0.003494745 14035.4 3.222 5.33129 0.0052044175 12887.3 6.31308 4.82738 0.0336727725 15147 4.74337 4.91719 0.043246547499999996
712 12858.7 178.7325 5.97831 0.0034868975 14054.4 3.22172 5.33224 0.0052096775 12906.6 6.31255 4.82686 0.0336296825 15168.1 4.74292 4.91674 0.043200585
713 12876.8 178.73204 5.9802 0.003479075 14074 3.22143 5.33319 0.0052143675 12925.3 6.31204 4.82632 0.033583565 15189 4.74248 4.91629 0.0431611125
714 12895 178.73159 5.98208 0.0034711775 14093 3.22115 5.33413 0.005218457500000001 12944.3 6.31152 4.8258 0.033536304999999995 15209.8 4.74204 4.91586 0.043122902500000004
715 12913.8 178.73113 5.98396 0.00346347 14112.6 3.22088 5.33507 0.0052219425 12962.7 6.311 4.82526 0.03349111 15230.2 4.74159 4.91542 0.043080959999999995
716 12932.3 178.73068 5.98584 0.00345569 14131.8 3.22059 5.33601 0.0052248074999999995 12981.5 6.31049 4.82473 0.033451102499999996 15251.1 4.74115 4.91497 0.0430346625
717 12951.1 178.73023 5.98771 0.0034481925000000003 14150.8 3.22031 5.33696 0.0052270575 13000.3 6.30996 4.82421 0.033420605 15271.8 4.74071 4.91454 0.042988045
718 12970.6 178.72978 5.98959 0.0034410325 14170.4 3.22003 5.3379 0.0052286975 13018.9 6.30945 4.82367 0.0334016575 15292.8 4.74027 4.9141 0.042946
719 12989.5 178.72933 5.99146 0.0034342350000000003 14189.4 3.21975 5.33883 0.0052297325 13036.9 6.30894 4.82315 0.033398695 15313.3 4.73983 4.91366 0.0429107025
720 13008.4 178.72889 5.99333 0.0034278274999999998 14209 3.21947 5.33978 0.0052301825 13054.8 6.30841 4.82262 0.0334123225 15333.9 4.7394 4.91323 0.042881125
721 13027 178.72844 5.99521 0.0034218325 14228.2 3.21919 5.34071 0.005230055 13073.1 6.3079 4.8221 0.033452642500000004 15354.7 4.73896 4.91279 0.04285524
722 13045.3 178.72799 5.99707 0.0034162425 14247.2 3.21891 5.34164 0.0052293775 13091.1 6.30739 4.82157 0.033521814999999996 15375.9 4.73853 4.91235 0.0428326475
723 13064.2 178.72755 5.99893 0.0034109824999999996 14266.8 3.21863 5.34257 0.0052281624999999995 13109.8 6.30687 4.82105 0.0336455125 15396.2 4.7381 4.91193 0.0428151675
724 13082.7 178.7271 6.00079 0.0034061925 14286 3.21836 5.3435 0.005226435000000001 13128 6.30636 4.82052 0.033823355 15416.7 4.73766 4.9115 0.0428053125
725 13101.1 178.72666 6.00265 0.0034018725 14305.6 3.21807 5.34443 0.005224215 13147.4 6.30584 4.82 0.0341095875 15437.1 4.73723 4.91108 0.042804302499999995
726 13119.5 178.72621 6.00451 0.0033980275 14324.8 3.21779 5.34536 0.0052215225 13166 6.30532 4.81948 0.034482715 15457.7 4.73681 4.91065 0.042811
727 13138.3 178.72578 6.00636 0.0033946299999999996 14344.2 3.21751 5.34629 0.0052183725 13184.2 6.30481 4.81896 0.0350582725 15478.2 4.73638 4.91023 0.04282224
728 13157.6 178.72534 6.00822 0.00339162 14363.6 3.21724 5.34721 0.0052147825 13203.9 6.3043 4.81843 0.034432992499999995 15498.9 4.73596 4.9098 0.0428341175
729 13176.6 178.7249 6.01007 0.0033888474999999997 14382.6 3.21695 5.34813 0.0052107675 13222 6.30378 4.81792 0.0330486025 15519.5 4.73553 4.90937 0.0428429325
730 13195.3 178.72446 6.01193 0.0033859025 14402.4 3.21667 5.34905 0.00520633 13241 6.30328 4.8174 0.033002955 15540.3 4.73511 4.90896 0.042845005
731 13213.6 178.72403 6.01378 0.0033827675 14421.6 3.21639 5.34998 0.0052014800000000005 13260 6.30277 4.81687 0.0330092975 15561 4.73469 4.90854 0.042836265
732 13232 178.72359 6.01564 0.0033798675 14441 3.21611 5.3509 0.0051962175 13278.4 6.30226 4.81635 0.0329886075 15581.9 4.73427 4.90812 0.04281276
733 13250.5 178.72315 6.0175 0.00337637 14460.4 3.21583 5.35181 0.00519055 13297.3 6.30175 4.81583 0.0330084675 15602.4 4.73385 4.9077 0.042772185
734 13269.2 178.72272 6.01935 0.003372405 14479.4 3.21556 5.35273 0.0051844675000000005 13316.6 6.30124 4.81531 0.0330407175 15623.3 4.73344 4.90729 0.04271563
735 13287.2 178.72228 6.02119 0.003368265 14499 3.21528 5.35364 0.0051779675 13335.8 6.30074 4.81481 0.0330811975 15644 4.73302 4.90687 0.0426479025
736 13305.7 178.72185 6.02304 0.0033640175 14518.2 3.215 5.35456 0.005171035 13355.1 6.30023 4.81429 0.0331307 15664.9 4.7326 4.90645 0.04257524
737 13324.2 178.72141 6.02489 0.0033597975 14537.8 3.21471 5.35547 0.0051636675 13373.8 6.29972 4.81378 0.0331870625 15685.4 4.73218 4.90603 0.0425022825
738 13343.1 178.72098 6.02672 0.0033551725 14557 3.21443 5.35638 0.005155845 13393.1 6.29922 4.81327 0.03324842 15706.3 4.73176 4.90562 0.0424312575
739 13361.6 178.72055 6.02857 0.0033505500000000003 14576.4 3.21416 5.35729 0.005147560000000001 13411.1 6.29872 4.81276 0.0333134575 15726.9 4.73135 4.9052 0.0423634125
740 13379.9 178.72012 6.03041 0.0033457525 14595.8 3.21388 5.35819 0.0051387925 13430.1 6.29822 4.81226 0.0333813425 15747.7 4.73093 4.90479 0.0423002075
741 13397.5 178.71968 6.03224 0.0033409 14614.6 3.21359 5.3591 0.0051295325 13447.8 6.29772 4.81175 0.033451412500000006 15768.4 4.73052 4.90438 0.042243405000000005
742 13416.2 178.71925 6.03408 0.003335985 14634.5 3.21332 5.36 0.0051197675 13465.7 6.29721 4.81125 0.0335228175 15789.2 4.73011 4.90396 0.042194697499999996
743 13435 178.71882 6.03592 0.0033310024999999997 14653.6 3.21304 5.36092 0.0051094825 13483.8 6.29671 4.81074 0.033594465 15810 4.72969 4.90355 0.0421551925
744 13453.6 178.71839 6.03776 0.0033259475 14673 3.21276 5.36182 0.0050986725 13501.5 6.29621 4.81024 0.033665394999999994 15830.8 4.72928 4.90315 0.0421250425
745 13471.4 178.71796 6.03959 0.003320815 14692.4 3.21248 5.36272 0.0050827625 13519.8 6.29571 4.80974 0.033735025 15851.8 4.72887 4.90273 0.0421032
746 13490.3 178.71753 6.04142 0.0033153600000000003 14711.4 3.2122 5.36362 0.005060285 13537.8 6.29521 4.80923 0.03380314 15872.4 4.72846 4.90233 0.042087625000000004
747 13508.2 178.71711 6.04325 0.003309685 14731 3.21192 5.36452 0.005037555 13556.2 6.29472 4.80873 0.033869590000000005 15893.6 4.72805 4.90192 0.0420762025
748 13526.6 178.71667 6.04508 0.003303735 14750 3.21164 5.36541 0.005014735 13574.6 6.29422 4.80823 0.0339340375 15914.5 4.72765 4.90151 0.0420676925
749 13544.3 178.71625 6.04691 0.00329765 14770 3.21136 5.36632 0.0049919725000000005 13593.3 6.29372 4.80772 0.033995964999999996 15935.5 4.72724 4.90111 0.042062145
750 13562.3 178.71582 6.04874 0.0032914275 14789 3.21108 5.36722 0.0049694349999999995 13611.6 6.29322 4.80722 0.034054985 15956.4 4.72683 4.9007 0.0420599075
751 13580.3 178.7154 6.05057 0.003285075 14808.6 3.2108 5.36812 0.00494723 13630.9 6.29273 4.80672 0.0341111125 15977.5 4.72643 4.90029 0.04205984
