iteration LSE_random_100000_gamma_time LSE_random_100000_gamma_objective LSE_random_100000_gamma_hpwl LSE_random_100000_gamma_euclidean_norm LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm LSE_qp_100000_gamma_time LSE_qp_100000_gamma_objective LSE_qp_100000_gamma_hpwl LSE_qp_100000_gamma_euclidean_norm LSE_hpwl_100000_gamma_time LSE_hpwl_100000_gamma_objective LSE_hpwl_100000_gamma_hpwl LSE_hpwl_100000_gamma_euclidean_norm WA_random_100000_gamma_time WA_random_100000_gamma_objective WA_random_100000_gamma_hpwl WA_random_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm WA_qp_100000_gamma_time WA_qp_100000_gamma_objective WA_qp_100000_gamma_hpwl WA_qp_100000_gamma_euclidean_norm WA_hpwl_100000_gamma_time WA_hpwl_100000_gamma_objective WA_hpwl_100000_gamma_hpwl WA_hpwl_100000_gamma_euclidean_norm
503 9158.099999999999 179.58688 19.77286 0.06426396 9247.6 178.85688 5.5462299999999995 0.004967772499999999 9072.3 178.38096000000002 7.86993 0.0011369125 38863.0 178.60998 5.67101 0.00361531 9556.4 4.76998 18.98433 0.125703225 10036.6 3.3078900000000004 5.11045 0.00765547 10290.5 3.24199 7.43872 0.005109765 43110.0 3.09392 5.04908 0.0041067225
504 9174.6 179.58119 19.72351 0.064022305 9264.8 178.85607 5.54847 0.00495071 9090.8 178.38091 7.86916 0.001133905 38879.4 178.60946 5.67329 0.0036056774999999996 9574.6 4.75926 18.933799999999998 0.1252481825 10055.4 3.30706 5.11142 0.0076288725 10310.5 3.24162 7.43737 0.005095835 43131.100000000006 3.0935900000000003 5.0503599999999995 0.00409864
505 9191.0 179.57554 19.67454 0.06378275750000001 9282.7 178.85526 5.55073 0.0049347975 9108.8 178.38085999999998 7.86838 0.0011309225 38895.6 178.60895 5.67558 0.0035960525 9593.0 4.74862 18.883519999999997 0.124794405 10075.0 3.30624 5.1124 0.007603115 10331.900000000001 3.24125 7.43601 0.005082045 43151.8 3.09326 5.05164 0.004090595000000001
506 9207.8 179.56995 19.62594 0.063545355 9300.5 178.85446000000002 5.55298 0.0049200175 9126.8 178.38081 7.8676 0.0011279624999999999 38912.0 178.60844 5.67786 0.003586445 9611.2 4.7380700000000004 18.83345 0.1243418475 10093.8 3.3054300000000003 5.11341 0.007577695000000001 10352.3 3.2408799999999998 7.434660000000001 0.0050684175 43173.100000000006 3.09293 5.05292 0.004082585
507 9223.599999999999 179.56441 19.57774 0.06331010999999999 9317.8 178.85368 5.55523 0.004906352500000001 9144.099999999999 178.38075 7.866820000000001 0.00112503 38928.2 178.60793 5.680149999999999 0.0035768550000000003 9629.2 4.7276 18.7835 0.123890445 10113.2 3.3046299999999995 5.1144300000000005 0.0075520675 10373.2 3.24052 7.43332 0.005054957499999999 43193.8 3.0926 5.0542 0.0040746125
508 9239.8 179.5589 19.52985 0.063077035 9334.8 178.85288 5.55747 0.0048937725 9162.0 178.38071000000002 7.8660499999999995 0.0011221175000000001 38944.2 178.60742 5.68244 0.003567285 9648.0 4.71721 18.733739999999997 0.12344021250000001 10132.2 3.30384 5.115460000000001 0.00752566 10393.7 3.24015 7.43197 0.005041685000000001 43215.1 3.09227 5.055479999999999 0.004066675
509 9255.900000000001 179.55345999999997 19.48222 0.06284607750000001 9352.2 178.8521 5.55971 0.0048822475 9179.5 178.38065 7.865279999999999 0.00111923 38961.0 178.60692 5.68472 0.0035577375 9666.2 4.7069 18.68413 0.122991135 10151.0 3.30304 5.11651 0.0074978975 10414.2 3.23979 7.4306399999999995 0.005028604999999999 43235.7 3.0919499999999998 5.056760000000001 0.004058775000000001
510 9272.2 179.54806000000002 19.434919999999998 0.0626172375 9369.8 178.85132 5.561959999999999 0.0048717375 9197.4 178.38061 7.86451 0.001116365 38977.0 178.60641 5.686999999999999 0.0035482199999999995 9684.6 4.69667 18.63468 0.12254319999999999 10170.4 3.30227 5.11758 0.007468205 10434.599999999999 3.23943 7.42931 0.0050157299999999995 43256.9 3.0916200000000003 5.05804 0.0040509025
511 9289.0 179.5427 19.387999999999998 0.062390475 9386.8 178.85054 5.5642 0.0048622025 9215.2 178.38056 7.86375 0.00111352 38993.0 178.60591 5.6892700000000005 0.0035387325 9702.8 4.68652 18.58558 0.12209639250000001 10189.4 3.3015000000000003 5.118650000000001 0.0074360425 10455.0 3.23907 7.42798 0.005003075 43277.7 3.09129 5.05932 0.0040430675
512 9305.6 179.5374 19.34148 0.06216579 9404.0 178.84977 5.56643 0.004853592499999999 9232.8 178.38049999999998 7.86299 0.0011106975 39009.8 178.60541 5.69156 0.0035292775 9720.8 4.67643 18.5367 0.12165071000000001 10208.8 3.30073 5.1197099999999995 0.007400905 10475.5 3.23871 7.42666 0.0049906425 43298.8 3.09096 5.0606 0.0040352625
513 9322.5 179.53213 19.295270000000002 0.0619431175 9421.1 178.84901 5.5686599999999995 0.0048458575 9251.3 178.38046 7.86223 0.001107895 39026.0 178.60491 5.69384 0.0035198625000000005 9739.4 4.66643 18.48797 0.12120616999999999 10228.0 3.2999600000000004 5.12077 0.007362337500000001 10495.5 3.2383499999999996 7.42533 0.004978447499999999 43319.8 3.0906400000000005 5.061870000000001 0.00402749
514 9338.7 179.52691 19.24934 0.061722412500000004 9437.6 178.84825 5.5709 0.0048389375 9268.7 178.38040999999998 7.861470000000001 0.0011051124999999998 39042.2 178.60441 5.6961200000000005 0.0035104825000000003 9757.4 4.6565 18.43946 0.12076279 10247.2 3.2992099999999995 5.121840000000001 0.00731994 10516.2 3.238 7.42401 0.0049664950000000005 43341.0 3.09032 5.06315 0.004019745
515 9355.2 179.52173 19.20369 0.061503644999999996 9454.6 178.8475 5.57314 0.00483277 9286.5 178.38035000000002 7.86071 0.0011023525 39058.8 178.60390999999998 5.69839 0.00350115 9775.8 4.64664 18.391189999999998 0.1203205875 10267.6 3.29846 5.1229 0.007273379999999999 10536.0 3.23765 7.4227 0.0049547925 43361.9 3.08999 5.06442 0.0040120325
516 9371.8 179.51659999999998 19.15838 0.06128668500000001 9471.4 178.84674 5.5753699999999995 0.0048272975 9303.900000000001 178.38031 7.859960000000001 0.0010996074999999998 39075.0 178.60342 5.700670000000001 0.0034918650000000002 9794.0 4.63686 18.34309 0.11987951499999999 10286.4 3.29771 5.12397 0.0072223825 10556.400000000001 3.2373000000000003 7.42138 0.0049433425 43382.8 3.08967 5.0657 0.00400435
517 9388.2 179.5115 19.11335 0.061071494999999996 9488.0 178.84598999999997 5.5776 0.00482245 9322.2 178.38026000000002 7.8591999999999995 0.001096885 39091.6 178.60291999999998 5.70294 0.003482625 9812.0 4.62715 18.295250000000003 0.1194396625 10306.0 3.29698 5.12504 0.0071667425 10576.900000000001 3.23695 7.42007 0.0049321575 43404.0 3.08934 5.0669699999999995 0.003996695
518 9405.0 179.50645 19.068579999999997 0.060858015 9505.4 178.84525 5.579829999999999 0.004818165 9340.3 178.38022 7.8584499999999995 0.001094185 39107.8 178.60243 5.705209999999999 0.0034734375 9830.6 4.61751 18.24768 0.1190010825 10324.8 3.29624 5.1261 0.00710631 10597.4 3.2366 7.41877 0.004921235 43424.7 3.08903 5.06825 0.00398907
519 9420.8 179.50143 19.02403 0.0606461575 9522.4 178.8445 5.58206 0.00481437 9358.3 178.38016 7.8577 0.0010915 39124.0 178.60194 5.70748 0.003464305 9848.6 4.60794 18.20031 0.1185638025 10344.0 3.29551 5.12716 0.00704101 10617.7 3.23625 7.41747 0.0049105799999999995 43445.9 3.08871 5.069520000000001 0.003981475
520 9437.0 179.49645 18.97976 0.060435837500000006 9539.900000000001 178.84377 5.58431 0.0048105100000000005 9376.8 178.38011 7.85696 0.001088835 39140.8 178.60145 5.70975 0.00345523 9867.2 4.59844 18.15316 0.118127875 10363.2 3.29479 5.12823 0.006970815 10638.099999999999 3.2359 7.416170000000001 0.0049001975 43466.8 3.08838 5.0708 0.003973905000000001
521 9453.3 179.49151 18.93588 0.060226959999999996 9558.3 178.84303999999997 5.586550000000001 0.004806302499999999 9394.7 178.38007 7.85621 0.00108619 39157.0 178.60096 5.71201 0.0034462125 9885.4 4.58902 18.10624 0.117693295 10382.0 3.29408 5.12928 0.0068957575 10658.3 3.23555 7.41488 0.0048900825 43488.2 3.08807 5.07207 0.0039663649999999995
522 9469.900000000001 179.4866 18.89221 0.06001941499999999 9576.4 178.84231 5.5887899999999995 0.0048008325 9413.3 178.38002 7.8554699999999995 0.0010835624999999999 39173.0 178.60047 5.71427 0.0034372549999999997 9903.6 4.5796600000000005 18.05957 0.117260085 10401.4 3.29338 5.13034 0.006815935 10678.3 3.23522 7.41359 0.0048802425 43509.0 3.0877499999999998 5.07335 0.0039588525
523 9486.7 179.48174 18.84867 0.059813117500000006 9593.6 178.84157 5.59103 0.00479422 9431.5 178.37998 7.85473 0.0010809550000000002 39190.0 178.59999 5.71654 0.00342836 9922.2 4.57038 18.013080000000002 0.11682833249999999 10420.4 3.29268 5.131399999999999 0.0067315050000000005 10698.400000000001 3.2348700000000004 7.4123 0.0048706750000000005 43530.3 3.08744 5.0746199999999995 0.0039513675
524 9502.8 179.4769 18.805349999999997 0.05960792499999999 9611.2 178.84084000000001 5.593260000000001 0.00478761 9449.4 178.37992 7.85399 0.0010783700000000002 39206.0 178.59951 5.7188 0.00341953 9940.0 4.56117 17.96688 0.11639809250000001 10439.6 3.29198 5.13245 0.006642705 10718.4 3.2345300000000003 7.411020000000001 0.00486138 43550.899999999994 3.08711 5.075889999999999 0.00394391
525 9519.400000000001 179.47208999999998 18.76229 0.059403695 9629.1 178.84010999999998 5.59548 0.0047811125 9467.9 178.37986999999998 7.853260000000001 0.0010758025 39222.4 178.59903 5.72106 0.003410765 9958.8 4.55203 17.92083 0.1159694175 10458.8 3.2912999999999997 5.133509999999999 0.006549855 10738.7 3.23419 7.409739999999999 0.0048523575000000005 43571.8 3.0868 5.07716 0.003936485
526 9535.8 179.46732 18.71943 0.059200432500000004 9647.0 178.83939 5.597709999999999 0.0047747025 9485.5 178.37983 7.85252 0.0010732525000000002 39239.0 178.59855 5.72332 0.0034020675 9976.8 4.54296 17.87501 0.11554235249999999 10477.8 3.29064 5.1345600000000005 0.0064533975 10758.5 3.23385 7.40847 0.0048436 43592.9 3.08648 5.07843 0.0039290850000000006
527 9552.7 179.46256 18.67677 0.058998045000000006 9665.6 178.83866 5.59992 0.004768359999999999 9503.4 178.37977999999998 7.851789999999999 0.0010707225 39255.2 178.59806 5.72558 0.003393435 9995.2 4.53397 17.829349999999998 0.11511695000000001 10497.6 3.28999 5.135619999999999 0.0063539174999999995 10778.7 3.2335200000000004 7.40719 0.00483511 43614.0 3.08617 5.07971 0.0039217125
528 9569.2 179.45785 18.63428 0.058796435 9683.6 178.83794 5.60214 0.0047620675 9521.6 178.37974 7.85106 0.0010682125 39271.8 178.59758 5.72784 0.0033848725000000003 10013.6 4.52505 17.78392 0.11469326 10516.6 3.2893499999999998 5.13666 0.006252195 10798.400000000001 3.23319 7.40592 0.0048268825 43635.0 3.08586 5.08097 0.0039143699999999995
529 9585.6 179.45316 18.59203 0.058595547500000005 9701.900000000001 178.83723 5.60436 0.0047558075 9540.5 178.37968999999998 7.85033 0.00106572 39288.2 178.59712 5.73008 0.0033763775000000005 10031.6 4.5161999999999995 17.73872 0.11427133 10536.2 3.28872 5.13772 0.0061492675 10818.5 3.23285 7.404669999999999 0.004818915000000001 43656.0 3.08554 5.08225 0.00390706
530 9602.5 179.4485 18.55 0.058395300000000004 9720.1 178.83651 5.60658 0.004749124999999999 9558.9 178.37965 7.84961 0.00106325 39304.2 178.59664 5.73234 0.0033679474999999998 10050.2 4.50743 17.69379 0.113851195 10555.4 3.28811 5.138780000000001 0.0060464824999999995 10838.599999999999 3.23252 7.4033999999999995 0.004811200000000001 43677.0 3.08524 5.08351 0.00389978
531 9618.3 179.44386 18.50815 0.05819562500000001 9737.8 178.83579 5.6088000000000005 0.0047422375 9576.6 178.3796 7.84889 0.0010607950000000002 39321.0 178.59616 5.7346 0.0033595925 10068.2 4.49873 17.64909 0.1134329275 10575.2 3.28753 5.13985 0.00594558 10858.9 3.2321999999999997 7.402139999999999 0.00480374 43697.7 3.08493 5.08479 0.0038925275
532 9634.4 179.43924 18.46649 0.05799643999999999 9754.4 178.83508 5.61101 0.004735250000000001 9593.7 178.37955 7.84816 0.0010583625 39337.2 178.59569 5.736840000000001 0.0033513 10086.6 4.4901 17.604750000000003 0.11301654 10594.4 3.28696 5.1409199999999995 0.0058487475 10879.3 3.23187 7.4008899999999995 0.0047965225 43718.9 3.08462 5.08605 0.0038853099999999995
533 9651.4 179.43466 18.42487 0.05779771 9771.4 178.83437 5.61323 0.0047281625 9611.3 178.37950999999998 7.84744 0.001055945 39353.2 178.59522 5.73909 0.0033430774999999996 10104.8 4.48155 17.56066 0.11260218750000002 10613.4 3.28641 5.14201 0.005758675 10899.099999999999 3.2315400000000003 7.39964 0.0047895475 43739.6 3.0843 5.08731 0.0038781249999999996
534 9668.099999999999 179.43009 18.3833 0.05759939 9788.2 178.83368 5.6154399999999995 0.0047209750000000005 9628.6 178.37946 7.8467199999999995 0.0010535499999999999 39370.0 178.59476 5.74134 0.0033349250000000003 10122.8 4.47306 17.51686 0.11218993750000002 10633.0 3.2859 5.1431000000000004 0.0056785625 10919.599999999999 3.23122 7.3984000000000005 0.004782809999999999 43760.9 3.08399 5.08858 0.0038709699999999996
535 9684.900000000001 179.42555 18.34176 0.057401444999999995 9805.5 178.83297 5.61765 0.004713685 9645.7 178.37941999999998 7.84601 0.0010511725000000001 39386.2 178.59428 5.74358 0.0033268349999999998 10141.4 4.46466 17.47332 0.111779855 10652.0 3.28541 5.1442 0.005610887500000001 10939.599999999999 3.23089 7.3971599999999995 0.0047763 43781.6 3.08369 5.08985 0.0038638525000000003
536 9700.8 179.42102999999997 18.30023 0.05720384 9823.6 178.83227 5.61985 0.0047062975 9663.2 178.37937 7.8453 0.0010488124999999998 39402.8 178.59381 5.74583 0.0033188125 10159.4 4.4563299999999995 17.43006 0.1113720075 10671.6 3.2849500000000003 5.145300000000001 0.0055344750000000005 10959.599999999999 3.23057 7.39592 0.00477002 43802.9 3.08338 5.09112 0.0038567675000000003
537 9716.900000000001 179.41653000000002 18.25885 0.05700653 9840.6 178.83157 5.62205 0.0046985675000000005 9681.5 178.37932999999998 7.84459 0.0010464675 39419.2 178.59336000000002 5.74808 0.0033108525 10178.0 4.44808 17.386969999999998 0.1109664525 10690.6 3.28451 5.1464 0.0054753625 10979.900000000001 3.23025 7.39469 0.0047639575 43823.6 3.08308 5.09238 0.0038497175
538 9733.4 179.41205 18.21755 0.056809492499999996 9857.8 178.83088 5.62426 0.0046901650000000005 9699.7 178.37928 7.84388 0.0010441425 39435.2 178.5929 5.75032 0.0033029574999999998 10196.2 4.43991 17.34418 0.110563255 10709.6 3.28409 5.1474899999999995 0.005443302499999999 11000.0 3.22993 7.393459999999999 0.00475811 43844.9 3.08277 5.09364 0.003842705
539 9749.8 179.40761 18.17636 0.0566127525 9876.0 178.83017999999998 5.62645 0.0046818400000000005 9719.2 178.37923 7.84318 0.0010418324999999999 39452.0 178.59242999999998 5.752549999999999 0.0032951249999999994 10214.4 4.4318100000000005 17.30167 0.1101624475 10729.2 3.28371 5.14859 0.0054417575 11020.5 3.22961 7.39223 0.004752475000000001 43865.8 3.08247 5.0949100000000005 0.0038357325
540 9766.2 179.40317 18.1353 0.056416310000000004 9893.2 178.82949000000002 5.62865 0.004673605 9737.0 178.3792 7.8424700000000005 0.0010395375 39468.2 178.59197 5.75479 0.0032873525 10232.8 4.42379 17.25942 0.10976405750000001 10748.2 3.2833799999999997 5.14967 0.0054729425 11040.3 3.2293000000000003 7.391 0.004747045 43887.0 3.08216 5.09617 0.003828795
541 9782.599999999999 179.39875 18.09438 0.056220175 9910.4 178.8288 5.63085 0.00466547 9754.7 178.37914999999998 7.84177 0.0010372575 39484.2 178.59152 5.75703 0.003279635 10250.8 4.41584 17.2174 0.1093681775 10767.6 3.28306 5.150779999999999 0.005537542500000001 11060.6 3.22898 7.38979 0.0047418125 43907.8 3.0818600000000003 5.09743 0.0038218975000000005
542 9799.099999999999 179.39436 18.05361 0.056024365000000007 9928.5 178.82810999999998 5.63303 0.0046574475 9773.7 178.37911 7.84108 0.0010349925 39501.0 178.59106 5.759259999999999 0.0032719775000000003 10269.4 4.40798 17.175539999999998 0.1089748775 10786.8 3.2828 5.15189 0.0056346825 11080.599999999999 3.22868 7.38857 0.0047367799999999995 43928.8 3.08155 5.0986899999999995 0.0038150424999999996
543 9815.7 179.38997999999998 18.01294 0.05582890000000001 9946.8 178.82742 5.63523 0.004649305 9791.400000000001 178.37905999999998 7.84037 0.00103274 39517.2 178.5906 5.7615 0.0032643750000000003 10287.6 4.40019 17.133989999999997 0.108584205 10806.2 3.2825599999999997 5.15299 0.0057621 11100.8 3.2283600000000003 7.387370000000001 0.004731935 43950.0 3.08125 5.099959999999999 0.0038082275
544 9832.5 179.38563 17.97232 0.055633800000000004 9964.7 178.82675 5.63741 0.00463912 9809.5 178.37902 7.8396799999999995 0.0010305 39533.2 178.59014000000002 5.76372 0.003256825 10306.2 4.39246 17.09275 0.1081962025 10825.4 3.28236 5.15409 0.0059166675 11121.2 3.22806 7.38616 0.004727277500000001 43970.9 3.08096 5.10122 0.0038014525
545 9848.7 179.38128 17.93171 0.055439102500000004 9982.8 178.82605999999998 5.6396 0.00462918 9827.3 178.37896999999998 7.838990000000001 0.0010282725 39550.0 178.58969000000002 5.76596 0.003249325 10324.8 4.38483 17.0518 0.107810915 10844.4 3.28219 5.15522 0.006080505000000001 11141.6 3.2277400000000003 7.3849599999999995 0.0047228025000000005 43992.1 3.08066 5.10248 0.0037947224999999997
546 9865.0 179.37697 17.89118 0.0552448375 10000.8 178.82539 5.64177 0.00461953 9845.9 178.37894 7.8383 0.001026055 39566.0 178.58924000000002 5.768190000000001 0.0032418725 10342.8 4.37727 17.01108 0.10742838 10863.8 3.28203 5.15641 0.006183377500000001 11162.0 3.22743 7.3837600000000005 0.0047185050000000004 44012.9 3.0803599999999998 5.1037300000000005 0.003788035
547 9881.8 179.37267 17.850749999999998 0.0550510375 10018.3 178.8247 5.64395 0.0046102 9863.599999999999 178.37889 7.83761 0.0010238475 39582.4 178.58879 5.77041 0.00323447 10361.4 4.36978 16.97054 0.107048635 10882.6 3.2817999999999996 5.15759 0.0062415925 11182.3 3.22713 7.382569999999999 0.0047143825 44033.9 3.08005 5.105 0.0037813925
548 9898.0 179.36838999999998 17.8104 0.054857745 10036.2 178.82403 5.64614 0.00460122 9881.8 178.37884 7.83692 0.0010216475 39598.8 178.58835 5.77264 0.0032271124999999996 10379.4 4.36237 16.93026 0.10667170000000002 10902.0 3.28153 5.15876 0.0062893674999999994 11202.2 3.22682 7.38138 0.004710430000000001 44054.6 3.0797499999999998 5.106260000000001 0.0037747925
549 9914.4 179.36414000000002 17.77019 0.0546649975 10054.3 178.82335999999998 5.64831 0.00459262 9899.9 178.3788 7.83624 0.00101946 39614.8 178.5879 5.77487 0.0032197974999999997 10398.0 4.35504 16.89029 0.10629758749999998 10921.0 3.28125 5.15993 0.0063377749999999995 11222.3 3.22652 7.38019 0.0047066475 44075.899999999994 3.07946 5.10752 0.00376824
550 9930.599999999999 179.35991 17.73012 0.054472839999999995 10072.6 178.82269 5.65049 0.0045844125 9917.6 178.37876 7.835560000000001 0.001017275 39631.6 178.58745 5.77709 0.00321252 10416.2 4.34778 16.85058 0.10592631749999999 10940.0 3.28097 5.1611 0.0063812025000000005 11242.599999999999 3.22621 7.37901 0.0047030275 44096.7 3.07916 5.10877 0.00376173
551 9946.8 179.35568999999998 17.69009 0.054281305 10090.4 178.82202 5.65266 0.00457644 9936.2 178.37872 7.83488 0.0010151 39647.8 178.587 5.77932 0.0032052825 10434.2 4.34059 16.81117 0.1055579 10959.4 3.2806800000000003 5.16228 0.00641392 11262.900000000001 3.22592 7.377829999999999 0.0046995725000000006 44117.6 3.0788599999999997 5.11004 0.0037552675000000002
552 9963.4 179.35149 17.650190000000002 0.054090440000000004 10108.6 178.82135 5.65485 0.0045653875 9955.0 178.37867 7.834199999999999 0.0010129275 39664.0 178.58656000000002 5.78153 0.0031980825 10453.0 4.333489999999999 16.772100000000002 0.105192335 10978.2 3.28037 5.16345 0.006441567499999999 11283.099999999999 3.22562 7.37665 0.0046962725 44138.7 3.07857 5.1113 0.00374885
553 9979.6 179.34731 17.61041 0.05390026 10126.2 178.82067999999998 5.65703 0.0045547025000000005 9973.3 178.37864 7.83353 0.0010107599999999999 39680.8 178.58612 5.78376 0.0031909175000000003 10471.0 4.3264499999999995 16.73337 0.1048296225 10997.8 3.2800599999999998 5.16461 0.0064701425000000005 11303.1 3.22532 7.3754800000000005 0.0046931325 44159.5 3.07828 5.112550000000001 0.00374248
554 9996.5 179.34316 17.570700000000002 0.05371082 10142.6 178.82002 5.65921 0.0045443175 9991.3 178.37859 7.83286 0.0010085975000000001 39697.0 178.58568000000002 5.78597 0.0031837824999999998 10489.4 4.31948 16.69489 0.1044697425 11016.8 3.27975 5.16579 0.0064967275000000005 11323.400000000001 3.2250300000000003 7.3743 0.0046901475 44180.5 3.0779900000000002 5.113810000000001 0.003736155
555 10012.400000000001 179.33902 17.53115 0.05352216 10160.0 178.81935 5.66139 0.004534305 10009.0 178.37855000000002 7.83218 0.0010064375000000002 39713.2 178.58524 5.7881800000000005 0.003176675 10507.6 4.3126 16.65675 0.10411269000000002 11036.2 3.2794299999999996 5.1669599999999996 0.0065192375 11343.5 3.22473 7.37314 0.004687315 44201.399999999994 3.0776900000000005 5.11506 0.0037298749999999997
556 10029.2 179.33491 17.49175 0.05333431 10176.4 178.8187 5.66357 0.0045247099999999995 10027.0 178.37851 7.83152 0.0010042775 39729.8 178.58481 5.7904 0.0031696 10525.6 4.30577 16.618859999999998 0.10375836000000001 11055.4 3.2791099999999997 5.16813 0.00654074 11364.0 3.22443 7.37198 0.00468463 44222.5 3.0774 5.11632 0.00372364
