iteration LSE_100000_gamma_time LSE_100000_gamma_objective LSE_100000_gamma_hpwl LSE_100000_gamma_euclidean_norm LSE_1000_gamma_time LSE_1000_gamma_objective LSE_1000_gamma_hpwl LSE_1000_gamma_euclidean_norm LSE_10_gamma_time LSE_10_gamma_objective LSE_10_gamma_hpwl LSE_10_gamma_euclidean_norm WA_100000_gamma_time WA_100000_gamma_objective WA_100000_gamma_hpwl WA_100000_gamma_euclidean_norm WA_1000_gamma_time WA_1000_gamma_objective WA_1000_gamma_hpwl WA_1000_gamma_euclidean_norm WA_10_gamma_time WA_10_gamma_objective WA_10_gamma_hpwl WA_10_gamma_euclidean_norm
319 5911.6 181.90524 34.66173 0.135440635 6030.3 27.04307 26.8352 0.97335003 5598.1 27.069580000000002 27.06933 1.02670783 6639.4 9.38714 34.49995 0.2672161825 6509.0 26.78468 26.9557 0.99023336 6788.4 27.04964 27.04981 1.042190695
320 5928.0 181.8727 34.49988 0.1346988675 6046.799999999999 26.83024 26.62113 0.9747700275 5614.9 26.85493 26.854680000000002 1.02045225 6659.0 9.32085 34.33277 0.26575246500000005 6528.0 26.571849999999998 26.74371 0.9861487225000001 6809.0 26.83398 26.83416 1.04571307
321 5944.8 181.84062999999998 34.33967 0.13396199250000002 6062.9 26.62205 26.41188 0.9767566974999999 5632.0 26.64414 26.643900000000002 1.0292273399999998 6679.0 9.255379999999999 34.16691 0.26429843750000004 6547.4 26.36078 26.53362 0.9913584800000002 6829.5 26.62052 26.620690000000003 1.0444461175000002
322 5961.1 181.809 34.18101 0.133229965 6079.1 26.41364 26.20242 0.9812916250000001 5649.1 26.433010000000003 26.43275 1.0204702875 6698.6 9.19074 34.00222 0.2628545225 6566.0 26.151490000000003 26.325180000000003 0.9877041575000001 6849.799999999999 26.40853 26.40871 1.0481757674999999
323 5977.1 181.77781 34.02366 0.132502735 6095.4 26.21006 25.997619999999998 0.9801747000000001 5666.2 26.226499999999998 26.22625 1.033765825 6718.6 9.12691 33.83868 0.2614211075 6585.6 25.94419 26.118769999999998 0.9945599875000001 6869.799999999999 26.19978 26.19997 1.0456297225
324 5993.6 181.74704 33.86768 0.1317803075 6111.5 26.00602 25.792430000000003 0.9853431025 5683.5 26.01977 26.019510000000004 1.0265676925 6738.2 9.0639 33.67621 0.2599985825 6604.4 25.738549999999996 25.91405 0.98945934 6890.9 25.9923 25.99249 1.0535002525
325 6010.1 181.71669 33.71311 0.131062705 6128.0 25.80685 25.59199 0.984269785 5700.6 25.8176 25.817349999999998 1.0318980274999998 6758.2 9.00171 33.515 0.2585873 6623.8 25.534390000000002 25.71082 0.9991364349999999 6911.0 25.788339999999998 25.788510000000002 1.042967015
326 6026.5 181.68676 33.55976 0.1303499775 6144.200000000001 25.60706 25.390990000000002 0.990300825 5718.1 25.61459 25.614330000000002 1.032487075 6777.8 8.940339999999999 33.35512 0.2571875025 6642.6 25.33266 25.50993 0.9897280774999999 6931.4 25.58495 25.58513 1.0522022575
327 6043.200000000001 181.65722 33.40774 0.12964217000000003 6160.4 25.41206 25.194670000000002 0.98820592 5735.1 25.41678 25.41652 1.0366324450000002 6797.8 8.87975 33.19676 0.25579952250000004 6662.0 25.132109999999997 25.31024 0.99851016 6952.0 25.38575 25.385939999999998 1.049679445
328 6059.799999999999 181.6281 33.257149999999996 0.12893930750000002 6176.799999999999 25.21643 24.99769 0.9947048325 5752.3 25.21817 25.21791 1.0368508225000002 6817.6 8.819970000000001 33.039590000000004 0.25442351750000003 6680.8 24.9341 25.11308 0.9949235074999999 6972.5 25.187640000000002 25.18782 1.0580344099999999
329 6076.6 181.59937 33.10796 0.128241485 6192.9 25.025930000000002 24.805880000000002 0.988249715 5769.4 25.024430000000002 25.024169999999998 1.0358094525000001 6837.4 8.76099 32.88353 0.25305969500000003 6700.2 24.737160000000003 24.91704 0.9992889949999999 6992.799999999999 24.99358 24.99375 1.051114555
330 6093.200000000001 181.57104 32.96032 0.1275487575 6209.4 24.83477 24.613419999999998 0.9965657800000001 5786.299999999999 24.83019 24.829929999999997 1.036028155 6857.2 8.70278 32.7288 0.25170815750000003 6718.8 24.54296 24.72381 0.9980915025 7013.1 24.80001 24.80019 1.0665337725
331 6109.6 181.54307999999997 32.8142 0.1268612225 6225.6 24.649070000000002 24.426479999999998 0.9875619025 5803.5 24.64086 24.64059 1.0343449974999999 6877.0 8.64536 32.57543 0.2503688575 6738.2 24.35026 24.53209 0.9963123975000001 7033.7 24.61056 24.610750000000003 1.0467822175000001
332 6126.2 181.51551999999998 32.669669999999996 0.12617901 6242.2 24.46273 24.23882 0.9945479024999999 5820.2 24.45082 24.45056 1.0410287200000001 6896.8 8.5887 32.42354 0.249041805 6757.0 24.15941 24.34212 0.997982305 7054.0 24.420769999999997 24.42096 1.065783645
333 6142.8 181.48832 32.526540000000004 0.1255022075 6259.3 24.2819 24.056820000000002 0.9861779974999999 5837.299999999999 24.26613 24.26586 1.03507879 6916.6 8.53281 32.27303 0.24772694250000002 6776.4 23.971 24.154609999999998 0.9961133275 7074.6 24.2359 24.23609 1.05263897
334 6159.4 181.4615 32.38497 0.124830895 6277.4 24.10016 23.87386 0.9917248975 5854.5 24.08006 24.07979 1.0487233125 6936.6 8.47765 32.12368 0.246424115 6795.4 23.78389 23.968420000000002 1.0015213925 7095.3 24.05034 24.05052 1.0679300349999998
335 6176.2 181.43505 32.24449 0.12416515 6294.4 23.941850000000002 23.71528 0.89764993 5871.6 23.89953 23.899259999999998 1.0363409074999999 6956.2 8.42325 31.97582 0.24513308999999997 6814.4 23.5992 23.784599999999998 1.00080598 7116.1 23.86918 23.86936 1.0532995850000002
336 6192.6 181.40895999999998 32.10516 0.1235050425 6311.700000000001 23.79617 23.57013 0.9017597675 5890.4 23.71725 23.71697 1.0450978499999999 6976.4 8.36956 31.829340000000002 0.24385366 6833.6 23.415370000000003 23.601689999999998 1.0012819750000002 7137.8 23.68792 23.68811 1.05997313
337 6209.2 181.38323 31.9672 0.1228506175 6329.1 23.67675 23.451520000000002 0.8976822375000001 5907.6 23.56017 23.55988 0.9535393174999999 6995.8 8.31658 31.68403 0.2425855525 6852.4 23.234029999999997 23.42137 1.0047034125 7158.4 23.53042 23.53062 0.9780430524999999
338 6225.5 181.35786000000002 31.83053 0.12220191 6346.4 23.57196 23.34771 0.9123297775000001 5924.4 23.41519 23.41488 0.9589078725000001 7016.0 8.26432 31.539839999999998 0.24132843 6871.8 23.05388 23.24214 1.001995395 7178.0 23.386969999999998 23.387169999999998 0.9784809625
339 6242.1 181.33283 31.69518 0.1215589375 6363.6 23.48327 23.25975 0.90489771 5940.6 23.295479999999998 23.29514 0.9513470875000001 7035.6 8.21274 31.39675 0.2400819025 6890.6 22.87566 23.064729999999997 1.01082671 7198.0 23.26661 23.26682 0.98011467
340 6258.3 181.30815 31.56107 0.120921695 6380.9 23.40455 23.181559999999998 0.915752065 5957.2 23.189529999999998 23.1892 0.9643086475 7055.6 8.16182 31.25493 0.2388456425 6910.0 22.69941 22.88942 1.0012416525 7217.6 23.162149999999997 23.16236 0.98663696
341 6274.4 181.28381000000002 31.42826 0.12029016749999999 6398.2 23.33795 23.11519 0.914141845 5973.8 23.099510000000002 23.09917 0.94978973 7075.0 8.11158 31.114110000000004 0.23761928499999999 6929.0 22.523960000000002 22.71486 1.01186722 7238.6 23.071330000000003 23.071550000000002 0.97823668
342 6291.1 181.25979999999998 31.29688 0.11966431 6415.700000000001 23.27852 23.055750000000003 0.918978245 5990.0 23.018500000000003 23.01815 0.9646518799999999 7095.2 8.06199 30.974400000000003 0.23640245249999997 6948.4 22.35111 22.543039999999998 1.002708965 7259.2 22.992060000000002 22.992289999999997 0.988458815
343 6307.9 181.23611 31.166919999999998 0.11904408 6433.0 23.227449999999997 23.00452 0.9165502425 6006.8 22.95039 22.95004 0.9537801174999999 7114.6 8.01302 30.83589 0.23519476749999998 6967.2 22.179000000000002 22.37191 1.0143860199999999 7279.4 22.92342 22.92364 0.9876447625000001
344 6324.7 181.21275 31.03826 0.11842933750000001 6450.7 23.180790000000002 22.95756 0.9245636174999999 6023.0 22.88819 22.887839999999997 0.9641284450000001 7134.8 7.96469 30.698390000000003 0.2339957975 6986.6 22.00959 22.20348 1.008575745 7299.0 22.86288 22.863100000000003 0.9937316949999999
345 6341.3 181.18971 30.910780000000003 0.11781999500000001 6468.5 23.140439999999998 22.91677 0.9212963375000001 6039.2 22.83559 22.835250000000002 0.9528366425 7154.2 7.91695 30.561950000000003 0.23280521999999998 7005.4 21.841450000000002 22.036299999999997 1.0203924325 7319.4 22.80984 22.81007 0.98763707
346 6357.9 181.16696000000002 30.78459 0.11721598 6487.9 23.10196 22.87761 0.9185208475 6056.0 22.78652 22.78618 0.9693609325 7174.2 7.86983 30.42649 0.2316227125 7024.6 21.675829999999998 21.871679999999998 1.01558895 7339.0 22.76231 22.76255 0.9964742999999999
347 6374.3 181.14453 30.6595 0.1166171575 6505.799999999999 23.07789 22.85369 0.845223975 6072.0 22.74541 22.74507 0.959832525 7193.6 7.82329 30.29182 0.23044798 7043.8 21.51133 21.708150000000003 1.0254465575 7360.8 22.72019 22.720419999999997 0.9894484124999999
348 6391.0 181.12237 30.53561 0.1160233975 6523.7 23.06349 22.84033 0.8432626875000001 6088.8 22.7059 22.70556 0.967528875 7213.8 7.77732 30.158160000000002 0.229280715 7063.8 21.34938 21.547159999999998 1.022316805 7381.2 22.68154 22.68178 0.9914935025
349 6407.299999999999 181.10052 30.41286 0.1154345625 6541.700000000001 23.06357 22.84176 0.843619425 6105.0 22.671599999999998 22.67125 0.9714857325 7233.2 7.731909999999999 30.025489999999998 0.22812066749999999 7083.0 21.18841 21.387099999999997 1.025289995 7402.4 22.64582 22.64606 0.993796995
350 6424.0 181.07894 30.29106 0.114850475 6559.3 23.073259999999998 22.853099999999998 0.8540468225 6121.4 22.638289999999998 22.63793 0.97486623 7253.2 7.68707 29.89365 0.226967625 7103.7 21.03003 21.2296 1.0293741175 7422.4 22.61305 22.61329 0.9966177225000001
351 6440.6 181.05763000000002 30.17028 0.114270975 6576.4 23.09101 22.872570000000003 0.8543723575000001 6138.0 22.60773 22.60738 0.96975603 7272.6 7.64278 29.762839999999997 0.2258213925 7123.5 20.89202 21.09261 0.9301920324999999 7443.4 22.58139 22.58163 0.9949093625000001
352 6457.1 181.03660000000002 30.05069 0.11369588 6593.2 23.11461 22.89777 0.8584451000000001 6154.2 22.57667 22.576320000000003 0.98166826 7292.8 7.59901 29.63308 0.22468179500000002 7143.1 20.76762 20.96893 0.93214009 7463.6 22.55117 22.55141 1.0040657375000002
353 6473.700000000001 181.01581 29.93197 0.1131250275 6610.5 23.14284 22.92748 0.8588586325 6170.9 22.54787 22.54752 0.9732384150000001 7312.4 7.555769999999999 29.50412 0.22354865499999999 7163.1 20.666249999999998 20.86798 0.9308449475 7484.6 22.52157 22.521810000000002 0.99681621
354 6490.3 180.99527999999998 29.81421 0.1125583 6626.8 23.174059999999997 22.95988 0.86374942 6187.2 22.51697 22.51661 0.976487875 7332.4 7.513069999999999 29.3761 0.22242188 7182.799999999999 20.58041 20.7823 0.93891768 7505.0 22.4915 22.49174 1.0050079674999999
355 6506.799999999999 180.975 29.69744 0.111995555 6643.5 23.20709 22.9938 0.8632240449999999 6203.2 22.486980000000003 22.486629999999998 0.9804027450000001 7351.8 7.47086 29.24903 0.2213014025 7204.299999999999 20.50539 20.707349999999998 0.9375236775000001 7525.8 22.46165 22.46189 0.9950522350000001
356 6523.200000000001 180.95495 29.58167 0.1114365725 6660.1 23.240859999999998 23.02826 0.8662248525 6221.5 22.45573 22.455370000000002 0.97621839 7371.8 7.4291599999999995 29.122860000000003 0.2201871825 7224.1 20.45225 20.65424 0.8590987750000001 7546.0 22.43043 22.43069 1.0045517050000001
357 6539.9 180.93513000000002 29.46667 0.1108812425 6676.9 23.274520000000003 23.06242 0.8664512624999999 6238.3 22.43554 22.43517 0.9024891549999999 7391.6 7.38797 28.99751 0.21907918499999998 7243.4 20.41528 20.61717 0.86928097 7566.4 22.39898 22.39924 0.993501495
358 6556.6 180.91555 29.352430000000002 0.11032948 6693.8 23.30722 23.09533 0.8674650825 6255.3 22.4209 22.42046 0.88983457 7411.6 7.34727 28.872980000000002 0.21797742 7262.2 20.39907 20.60071 0.873613945 7586.4 22.36532 22.36558 1.0051444824999998
359 6573.3 180.89616999999998 29.23904 0.1097811825 6710.3 23.33821 23.12632 0.8670900125000001 6272.2 22.41683 22.41635 0.8989406675 7431.2 7.30706 28.74917 0.216881905 7281.6 20.39659 20.59769 0.877631995 7607.4 22.33104 22.33128 0.9937863874999999
360 6589.799999999999 180.87702000000002 29.126579999999997 0.1092362425 6727.6 23.36703 23.15493 0.866530835 6289.2 22.41948 22.41899 0.89564303 7451.0 7.267340000000001 28.626350000000002 0.2157926775 7300.4 20.40529 20.60567 0.8842926625 7628.0 22.29403 22.29428 1.0059092950000001
361 6606.3 180.85807 29.01511 0.1086945375 6744.3 23.393189999999997 23.180819999999997 0.8673097425 6306.4 22.42644 22.42594 0.9023068575 7470.6 7.22809 28.50448 0.214709755 7320.0 20.423389999999998 20.62301 0.8855949674999999 7648.8 22.25602 22.25628 0.99172217
362 6623.1 180.83933000000002 28.90447 0.108156035 6761.200000000001 23.41651 23.20374 0.8646852925 6323.299999999999 22.43696 22.43645 0.902892465 7490.4 7.1893199999999995 28.38343 0.21363314500000002 7338.8 20.44801 20.64682 0.8787300725 7669.0 22.21523 22.21548 1.0041700025
363 6639.4 180.82078 28.794579999999996 0.1076207025 6778.2 23.43649 23.223170000000003 0.86682203 6340.5 22.44929 22.44878 0.904272055 7510.2 7.151009999999999 28.263350000000003 0.21256299 7358.2 20.47793 20.67604 0.895299035 7690.799999999999 22.1734 22.173659999999998 0.9936352825000001
364 6655.5 180.80241999999998 28.685470000000002 0.10708849499999999 6795.0 23.45328 23.23926 0.8616452825 6357.3 22.46362 22.463099999999997 0.8948308825 7529.8 7.11316 28.144199999999998 0.2114993475 7377.0 20.51305 20.71052 0.887392785 7711.6 22.14059 22.14085 0.9337461100000001
365 6672.1 180.78426000000002 28.57722 0.1065593675 6812.1 23.46626 23.251559999999998 0.86790035 6374.2 22.47797 22.47746 0.907630175 7549.8 7.07579 28.026020000000003 0.21044232 7396.4 20.55008 20.74704 0.8892510674999999 7732.0 22.11289 22.11318 0.91901949
366 6688.5 180.76627000000002 28.469659999999998 0.1060333325 6828.7 23.476 23.260640000000002 0.8597720249999999 6391.6 22.4926 22.49207 0.8968721175000001 7569.4 7.03886 27.90894 0.2093919675 7415.2 20.5897 20.78621 0.890847835 7752.9 22.093980000000002 22.09427 0.931799325
367 6705.0 180.74848 28.36291 0.10551039 6846.0 23.48142 23.26536 0.873276205 6408.9 22.5063 22.505779999999998 0.9026010524999999 7589.4 7.0024 27.792720000000003 0.2083483975 7434.6 20.630409999999998 20.82659 0.8911721024999999 7773.4 22.08167 22.081970000000002 0.9249947399999999
368 6721.4 180.73085 28.256770000000003 0.10499054000000001 6862.799999999999 23.48404 23.2673 0.85758787 6426.1 22.51911 22.51859 0.9006649425000001 7608.8 6.9663900000000005 27.67744 0.207311665 7453.6 20.67151 20.86745 0.886276135 7794.3 22.07235 22.07265 0.932516385
369 6738.0 180.7134 28.151220000000002 0.10447378499999999 6879.7 23.48174 23.26433 0.87036583 6443.0 22.529980000000002 22.52946 0.901437995 7629.0 6.93082 27.56301 0.20628182250000002 7472.8 20.7122 20.907980000000002 0.8946422199999999 7814.9 22.06675 22.06706 0.9335919425
370 6754.4 180.69612 28.04636 0.10396013500000001 6896.9 23.477 23.25899 0.85465323 6460.1 22.53865 22.53812 0.9017097975 7648.4 6.89569 27.44961 0.205258895 7492.0 20.75302 20.94866 0.885005015 7835.9 22.06243 22.06275 0.9380265175
371 6771.1 180.679 27.94231 0.10344963999999998 6913.7 23.46739 23.24879 0.86908067 6477.299999999999 22.54511 22.54457 0.8985970824999999 7668.4 6.860989999999999 27.33738 0.20424293999999998 7510.8 20.79145 20.98712 0.8892276975 7856.4 22.06036 22.06068 0.9253107374999999
372 6787.8 180.66205 27.83903 0.10294231999999999 6930.9 23.45536 23.235979999999998 0.85296033 6494.299999999999 22.54878 22.54825 0.901057965 7688.0 6.82674 27.22622 0.2032339675 7530.2 20.829050000000002 21.02474 0.89229341 7877.0 22.05775 22.05808 0.9457600199999999
373 6804.299999999999 180.64526 27.73629 0.1024382 6947.6 23.43855 23.218429999999998 0.86853865 6511.8 22.54988 22.54935 0.8972390075 7708.0 6.7929200000000005 27.11599 0.20223199 7549.0 20.864530000000002 21.06034 0.8899875899999999 7898.0 22.05608 22.0564 0.9293741725
374 6820.700000000001 180.62863 27.63381 0.1019372975 6964.9 23.41934 23.19857 0.8512789575 6528.7 22.54799 22.547439999999998 0.8997541975 7727.4 6.75952 27.0067 0.20123695 7568.6 20.89745 21.09331 0.89126207 7918.8 22.05313 22.05346 0.9377222075
375 6837.5 180.61216000000002 27.53188 0.10143962999999999 6982.0 23.39546 23.17397 0.8672251400000001 6545.8 22.5437 22.54316 0.8954792275 7747.6 6.72655 26.89838 0.2002488175 7587.4 20.927509999999998 21.12361 0.8880573525 7940.8 22.050150000000002 22.05048 0.9310432475
376 6853.9 180.59584 27.43035 0.100945205 6999.1 23.369349999999997 23.14714 0.8498477975000001 6563.1 22.536160000000002 22.53561 0.9018071649999999 7767.0 6.69399 26.79092 0.1992675325 7606.8 20.954729999999998 21.15099 0.8900893575 7961.9 22.04509 22.04543 0.9377499574999999
377 6870.0 180.57967 27.329230000000003 0.1004540275 7016.3 23.33874 23.11584 0.8645091575 6580.1 22.52569 22.52515 0.8979129475 7787.4 6.66184 26.68432 0.1982930225 7625.6 20.97903 21.17556 0.8853366275 7982.799999999999 22.03913 22.03946 0.92851657
378 6886.6 180.56365 27.22859 0.099966085 7033.5 23.30595 23.08226 0.8489511500000001 6597.1 22.51154 22.51099 0.8994829950000001 7806.8 6.6301000000000005 26.5785 0.19732524499999998 7645.2 20.99992 21.19673 0.8880382600000001 8003.3 22.030520000000003 22.03085 0.93839218
379 6903.1 180.54778 27.1284 0.0994813675 7050.7 23.26887 23.044310000000003 0.8627007175 6613.9 22.49421 22.49367 0.898008185 7826.8 6.5987599999999995 26.47358 0.1963640775 7664.0 21.01753 21.21463 0.8827837525 8024.200000000001 22.020609999999998 22.02094 0.9282507175000001
380 6919.7 180.53206 27.028779999999998 0.0989998475 7067.8 23.22952 23.00407 0.8477100875 6630.799999999999 22.47343 22.47289 0.8977766349999999 7846.2 6.56781 26.3694 0.1954095075 7683.4 21.03153 21.22897 0.8868252474999999 8044.7 22.00754 22.00788 0.9353588425
381 6936.3 180.51648999999998 26.92957 0.0985214875 7084.9 23.18613 22.9598 0.8626948575 6647.8 22.4495 22.44895 0.8970579249999999 7866.2 6.53725 26.26617 0.1944614325 7702.2 21.04221 21.24004 0.8799794475000001 8065.9 21.99291 21.99324 0.92982166
382 6953.0 180.50106 26.830750000000002 0.09804621000000001 7102.0 23.14066 22.91344 0.8475163225 6665.0 22.42224 22.42169 0.8973723475 7885.6 6.50708 26.16379 0.19351982 7721.6 21.04902 21.247239999999998 0.8847054875 8086.5 21.97506 21.97541 0.93335436
383 6969.6 180.48576000000003 26.7325 0.097573935 7119.200000000001 23.09138 22.86319 0.8636200350000001 6682.4 22.39191 22.39136 0.8946414225000001 7905.6 6.47729 26.06225 0.192584455 7740.6 21.05267 21.251360000000002 0.8804633074999999 8107.700000000001 21.95543 21.95578 0.9304042075
384 6986.3 180.47061000000002 26.63468 0.0971046375 7136.299999999999 23.04036 22.81139 0.84802021 6699.5 22.3582 22.35764 0.8956955025 7925.2 6.44788 25.96156 0.19165533749999997 7760.0 21.05253 21.25157 0.8801027174999999 8128.200000000001 21.932570000000002 21.93293 0.9316509125
385 7002.9 180.4556 26.53718 0.09663827000000001 7153.6 22.98576 22.75591 0.86520272 6716.9 22.32163 22.32108 0.89316886 7945.2 6.41882 25.861620000000002 0.190732385 7778.8 21.04911 21.24853 0.8811196024999999 8149.0 21.907510000000002 21.90786 0.9303273775
386 7019.5 180.44072 26.44024 0.096174755 7170.6 22.92952 22.69873 0.8484998224999999 6734.1 22.2817 22.28114 0.893041165 7964.6 6.39014 25.76238 0.18981560000000003 7797.8 21.04208 21.24192 0.879119985 8169.3 21.87934 21.87969 0.9318890774999999
387 7036.1 180.42598 26.34378 0.0957140125 7187.7 22.86984 22.63804 0.8662434025 6751.1 22.23882 22.23826 0.894447325 7984.8 6.36181 25.663890000000002 0.18890496250000002 7817.0 21.0314 21.23163 0.880466365 8189.9 21.84885 21.84921 0.9298003375
388 7052.6 180.41138 26.24779 0.0952559525 7204.9 22.80876 22.57603 0.8485095125000001 6768.5 22.193179999999998 22.19261 0.8918251250000001 8004.2 6.3338399999999995 25.56624 0.18800046 7836.0 21.017110000000002 21.21775 0.8778217975 8210.5 21.815360000000002 21.81572 0.9283340975000001
389 7069.1 180.39690000000002 26.15231 0.09480049750000001 7221.7 22.74437 22.51051 0.8660439525 6785.6 22.144660000000002 22.1441 0.89447464 8024.2 6.30621 25.46942 0.18710206499999998 7855.4 20.99942 21.20059 0.8784844475 8231.3 21.779629999999997 21.779980000000002 0.9286936925
390 7085.6 180.38256 26.05726 0.094347555 7238.799999999999 22.67872 22.44386 0.84905234 6803.1 22.09368 22.09311 0.8899695974999999 8043.6 6.27894 25.37354 0.18620981749999999 7874.2 20.97817 21.17982 0.8765332175000001 8251.7 21.7409 21.74125 0.9289189575000001
